Date (MM/DD/YYYY);Time (HH:MM:SS);Temp °C;ODO mg/L;Chlorophyll RFU;Chlorophyll ug/L;Cond µS/cm;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;TDS mg/L;pH;pH mV;Battery V;Cable Pwr V
9/17/2021;23:55:52;7.123;11.37;0.15;1.27;79.0;33.10;10.81;122.0;94.0;95.2;0.06;120.0;-0.72;-0.72;78,00;7.01;-16.2;5.61;0.0
9/17/2021;23:57:52;7.122;11.37;0.21;1.48;79.0;33.04;10.79;122.0;94.0;95.2;0.06;120.0;-0.80;-0.80;78,00;7.01;-16.1;5.61;0.0
9/17/2021;23:59:52;7.122;11.37;0.48;2.42;79.0;33.02;10.78;122.0;94.0;95.3;0.06;120.0;-0.68;-0.68;78,00;7.02;-16.5;5.61;0.0
9/18/2021;00:01:52;7.123;11.37;0.25;1.59;79.0;33.08;10.80;122.0;94.0;95.2;0.06;120.0;-0.81;-0.81;78,00;7.01;-16.2;5.60;0.0
9/18/2021;00:03:52;7.123;11.37;0.30;1.77;79.0;33.02;10.78;122.0;94.0;95.2;0.06;120.0;-0.79;-0.79;78,00;7.01;-16.2;5.61;0.0
9/18/2021;00:05:52;7.122;11.37;0.13;1.18;79.0;33.07;10.80;122.0;94.0;95.3;0.06;120.0;-0.80;-0.80;78,00;7.00;-15.8;5.60;0.0
9/18/2021;00:07:52;7.123;11.37;0.17;1.34;79.0;33.05;10.79;122.0;94.0;95.3;0.06;120.0;-0.91;-0.91;78,00;7.01;-15.9;5.61;0.0
9/18/2021;00:09:52;7.122;11.36;0.15;1.25;79.0;33.06;10.79;122.0;93.9;95.2;0.06;120.0;-0.79;-0.79;78,00;7.01;-16.0;5.60;0.0
9/18/2021;00:11:52;7.121;11.36;0.23;1.55;79.0;33.10;10.81;122.0;93.9;95.1;0.06;120.0;-0.79;-0.79;78,00;7.00;-15.6;5.60;0.0
9/18/2021;00:13:52;7.123;11.36;0.36;2.01;79.0;33.14;10.82;122.0;93.9;95.2;0.06;120.0;-0.86;-0.86;78,00;7.01;-16.1;5.60;0.0
9/18/2021;00:15:52;7.122;11.36;0.22;1.50;79.0;33.02;10.78;122.0;93.9;95.1;0.06;120.0;-0.76;-0.76;78,00;7.01;-16.2;5.60;0.0
9/18/2021;00:17:52;7.120;11.36;0.21;1.47;79.0;33.14;10.82;122.0;93.9;95.1;0.06;120.0;-0.80;-0.80;78,00;7.00;-15.8;5.60;0.0
9/18/2021;00:19:52;7.117;11.36;0.26;1.63;79.0;33.15;10.83;122.0;93.9;95.1;0.06;120.0;-0.79;-0.79;78,00;7.00;-15.6;5.60;0.0
9/18/2021;00:21:52;7.115;11.37;0.28;1.71;79.0;33.16;10.83;122.0;94.0;95.2;0.06;120.0;-0.80;-0.80;78,00;7.01;-16.2;5.60;0.0
9/18/2021;00:23:52;7.115;11.36;0.27;1.66;79.0;33.11;10.81;122.0;93.9;95.2;0.06;120.0;-0.82;-0.82;78,00;7.01;-16.1;5.60;0.0
9/18/2021;00:25:52;7.115;11.36;0.20;1.45;79.0;33.07;10.80;122.0;93.9;95.1;0.06;120.0;-0.90;-0.90;78,00;7.01;-16.2;5.60;0.0
9/18/2021;00:27:52;7.114;11.37;0.17;1.34;79.0;33.13;10.82;122.0;93.9;95.2;0.06;120.0;-0.81;-0.81;78,00;7.01;-16.1;5.60;0.0
9/18/2021;00:29:52;7.112;11.36;0.17;1.34;79.0;33.11;10.81;122.0;93.9;95.1;0.06;120.0;-0.75;-0.75;78,00;7.02;-16.5;5.60;0.0
9/18/2021;00:31:52;7.107;11.37;0.16;1.28;79.0;33.15;10.83;122.0;93.9;95.2;0.06;120.0;-0.73;-0.73;78,00;7.01;-16.5;5.60;0.0
9/18/2021;00:33:52;7.105;11.36;0.15;1.25;79.0;33.22;10.85;122.0;93.9;95.1;0.06;120.0;-0.87;-0.87;78,00;7.01;-16.3;5.60;0.0
9/18/2021;00:35:52;7.100;11.37;0.09;1.05;79.0;33.25;10.86;122.0;93.9;95.2;0.06;120.0;-0.80;-0.80;78,00;7.01;-16.4;5.60;0.0
9/18/2021;00:37:52;7.094;11.36;0.13;1.18;79.0;33.17;10.83;122.0;93.8;95.1;0.06;120.0;-0.80;-0.80;78,00;7.01;-16.2;5.60;0.0
9/18/2021;00:39:52;7.088;11.36;0.22;1.50;79.0;33.13;10.82;122.0;93.8;95.1;0.06;120.0;-0.79;-0.79;78,00;7.00;-15.5;5.60;0.0
9/18/2021;00:41:52;7.075;11.37;0.25;1.61;78.9;33.16;10.83;122.0;93.9;95.1;0.06;120.0;-0.81;-0.81;78,00;6.99;-15.2;5.60;0.0
9/18/2021;00:43:52;7.068;11.37;0.21;1.45;78.9;33.19;10.84;122.0;93.8;95.1;0.06;120.0;-0.79;-0.79;78,00;6.99;-15.2;5.60;0.0
9/18/2021;00:45:52;7.067;11.36;0.32;1.85;78.9;32.65;10.66;122.0;93.8;95.0;0.06;120.0;-0.75;-0.75;78,00;7.03;-17.3;5.60;0.0
9/18/2021;00:47:52;7.066;11.35;0.26;1.64;78.9;33.24;10.85;122.1;93.7;95.0;0.06;120.0;-0.81;-0.81;78,00;7.02;-17.0;5.60;0.0
9/18/2021;00:49:52;7.055;11.36;0.32;1.84;78.9;33.07;10.80;122.1;93.7;95.0;0.06;120.1;-0.79;-0.79;78,00;7.01;-16.2;5.60;0.0
9/18/2021;00:51:52;7.055;11.35;0.16;1.28;78.9;33.21;10.84;122.0;93.7;94.9;0.06;120.0;-0.78;-0.78;78,00;7.02;-16.7;5.60;0.0
9/18/2021;00:53:52;7.062;11.35;0.22;1.52;78.9;33.20;10.84;122.0;93.7;94.9;0.06;120.0;-0.79;-0.79;78,00;7.03;-17.2;5.60;0.0
9/18/2021;00:55:52;7.069;11.35;0.74;3.32;78.9;32.68;10.67;122.0;93.7;95.0;0.06;120.0;-0.78;-0.78;78,00;7.01;-16.4;5.60;0.0
9/18/2021;00:57:52;7.065;11.35;0.25;1.62;78.9;33.09;10.80;122.0;93.7;94.9;0.06;120.0;-0.71;-0.71;78,00;7.04;-17.8;5.60;0.0
9/18/2021;00:59:52;7.070;11.35;0.27;1.68;78.9;33.15;10.83;122.0;93.7;94.9;0.06;120.0;-0.81;-0.81;78,00;7.03;-17.1;5.60;0.0
9/18/2021;01:01:52;7.071;11.35;0.18;1.36;78.9;33.13;10.82;122.0;93.7;94.9;0.06;120.0;-0.76;-0.76;78,00;7.02;-16.8;5.60;0.0
9/18/2021;01:03:52;7.074;11.35;0.24;1.58;78.9;33.13;10.82;122.0;93.7;94.9;0.06;120.0;-0.77;-0.77;78,00;7.02;-17.0;5.60;0.0
9/18/2021;01:05:52;7.074;11.35;0.28;1.71;78.9;32.53;10.62;122.0;93.7;95.0;0.06;120.0;-0.78;-0.78;78,00;7.06;-18.9;5.60;0.0
9/18/2021;01:07:52;7.072;11.35;0.19;1.40;78.9;33.05;10.79;122.0;93.7;95.0;0.06;120.0;-0.84;-0.84;78,00;7.05;-18.7;5.60;0.0
9/18/2021;01:09:52;7.069;11.35;0.25;1.62;78.9;33.05;10.79;122.0;93.7;94.9;0.06;120.0;-0.82;-0.82;78,00;7.04;-18.2;5.59;0.0
9/18/2021;01:11:52;7.077;11.35;0.19;1.40;78.9;33.17;10.83;122.0;93.7;95.0;0.06;120.0;-0.80;-0.80;78,00;7.03;-17.6;5.59;0.0
9/18/2021;01:13:52;7.081;11.35;0.15;1.27;78.9;32.97;10.76;122.0;93.7;95.0;0.06;120.0;-0.87;-0.87;78,00;7.02;-16.9;5.60;0.0
9/18/2021;01:15:52;7.083;11.35;0.27;1.68;78.9;33.14;10.82;122.0;93.7;95.0;0.06;120.0;-0.82;-0.82;78,00;7.03;-17.4;5.59;0.0
9/18/2021;01:17:52;7.081;11.36;0.21;1.48;78.9;33.05;10.79;122.0;93.8;95.0;0.06;120.0;-0.85;-0.85;78,00;7.02;-17.0;5.59;0.0
9/18/2021;01:19:52;7.082;11.36;0.27;1.67;78.9;33.10;10.81;122.0;93.8;95.1;0.06;120.0;-0.79;-0.79;78,00;7.02;-16.7;5.60;0.0
9/18/2021;01:21:52;7.084;11.36;0.24;1.57;78.9;33.10;10.81;122.0;93.8;95.1;0.06;120.0;-0.75;-0.75;78,00;7.02;-16.6;5.59;0.0
9/18/2021;01:23:52;7.077;11.36;0.26;1.63;78.9;33.10;10.81;122.0;93.8;95.0;0.06;120.0;-0.76;-0.76;78,00;7.02;-16.8;5.59;0.0
9/18/2021;01:25:52;7.080;11.36;0.20;1.44;78.9;33.05;10.79;122.0;93.8;95.0;0.06;120.0;-0.72;-0.72;78,00;7.02;-16.7;5.59;0.0
9/18/2021;01:27:52;7.079;11.35;0.31;1.81;78.9;33.06;10.79;122.0;93.7;95.0;0.06;120.0;-0.74;-0.74;78,00;7.02;-16.6;5.59;0.0
9/18/2021;01:29:52;7.078;11.36;0.20;1.42;78.9;33.13;10.82;122.0;93.8;95.0;0.06;120.0;-0.70;-0.70;78,00;7.01;-16.0;5.59;0.0
9/18/2021;01:31:52;7.078;11.35;0.23;1.55;78.9;33.11;10.81;122.0;93.7;95.0;0.06;120.0;-0.82;-0.82;78,00;7.02;-16.5;5.59;0.0
9/18/2021;01:33:52;7.076;11.36;0.30;1.78;78.9;33.10;10.81;122.0;93.7;95.0;0.06;120.0;-0.81;-0.81;78,00;7.02;-16.6;5.59;0.0
9/18/2021;01:35:52;7.077;11.35;0.23;1.54;78.9;33.14;10.82;122.0;93.7;95.0;0.06;120.0;-0.86;-0.86;78,00;7.01;-16.1;5.59;0.0
9/18/2021;01:37:52;7.078;11.35;0.23;1.53;78.9;33.19;10.84;122.0;93.7;95.0;0.06;120.0;-0.83;-0.83;78,00;7.01;-16.4;5.59;0.0
9/18/2021;01:39:52;7.080;11.35;0.32;1.84;78.9;33.12;10.82;122.0;93.7;95.0;0.06;120.0;-0.74;-0.74;78,00;7.02;-16.7;5.59;0.0
9/18/2021;01:41:52;7.075;11.35;0.25;1.62;78.9;33.09;10.80;122.0;93.7;95.0;0.06;120.0;-0.85;-0.85;78,00;7.02;-16.6;5.59;0.0
9/18/2021;01:43:52;7.077;11.35;0.20;1.43;78.9;33.12;10.82;122.0;93.7;95.0;0.06;120.0;-0.71;-0.71;78,00;7.02;-16.7;5.59;0.0
9/18/2021;01:45:52;7.076;11.35;0.35;1.95;78.9;33.14;10.82;122.0;93.7;95.0;0.06;120.0;-0.71;-0.71;78,00;7.02;-17.0;5.59;0.0
9/18/2021;01:47:52;7.074;11.35;0.39;2.10;78.9;33.08;10.80;122.0;93.7;94.9;0.06;120.0;-0.82;-0.82;78,00;7.02;-16.9;5.59;0.0
9/18/2021;01:49:52;7.076;11.35;0.38;2.07;78.9;33.08;10.80;122.0;93.7;94.9;0.06;120.0;-0.79;-0.79;78,00;7.03;-17.3;5.59;0.0
9/18/2021;01:51:52;7.078;11.36;0.23;1.53;78.9;33.19;10.84;122.0;93.8;95.0;0.06;120.0;-0.73;-0.73;78,00;7.03;-17.3;5.59;0.0
9/18/2021;01:53:52;7.076;11.35;0.28;1.71;78.9;33.09;10.80;122.0;93.7;95.0;0.06;120.0;-0.71;-0.71;78,00;7.04;-17.7;5.59;0.0
9/18/2021;01:55:52;7.070;11.35;0.27;1.67;79.0;33.10;10.81;122.1;93.7;95.0;0.06;120.1;-0.76;-0.76;78,00;7.04;-17.9;5.59;0.0
9/18/2021;01:57:52;7.066;11.34;0.34;1.93;78.9;33.08;10.80;122.1;93.6;94.9;0.06;120.1;-0.75;-0.75;78,00;7.02;-17.0;5.59;0.0
9/18/2021;01:59:52;7.066;11.34;0.20;1.45;78.9;33.11;10.81;122.1;93.6;94.9;0.06;120.1;-0.78;-0.78;78,00;7.02;-16.5;5.59;0.0
9/18/2021;02:01:52;7.064;11.35;0.24;1.57;78.9;33.09;10.80;122.0;93.7;94.9;0.06;120.0;-0.81;-0.81;78,00;7.01;-16.2;5.59;0.0
9/18/2021;02:03:52;7.065;11.34;0.24;1.57;78.9;33.11;10.81;122.0;93.6;94.9;0.06;120.0;-0.92;-0.92;78,00;7.01;-16.1;5.59;0.0
9/18/2021;02:05:52;7.064;11.35;0.25;1.60;78.9;33.10;10.81;122.0;93.7;94.9;0.06;120.0;-0.77;-0.77;78,00;7.01;-16.1;5.59;0.0
9/18/2021;02:07:52;7.062;11.35;0.27;1.68;78.9;33.10;10.81;122.0;93.7;94.9;0.06;120.0;-0.75;-0.75;78,00;7.01;-16.1;5.59;0.0
9/18/2021;02:09:52;7.061;11.34;0.30;1.77;78.9;33.13;10.82;122.0;93.6;94.9;0.06;120.0;-0.77;-0.77;78,00;7.01;-16.1;5.59;0.0
9/18/2021;02:11:52;7.058;11.35;0.52;2.54;78.9;33.13;10.82;122.0;93.6;94.9;0.06;120.0;-0.79;-0.79;78,00;7.01;-15.9;5.59;0.0
9/18/2021;02:13:52;7.057;11.34;0.27;1.68;78.9;33.16;10.83;122.0;93.6;94.8;0.06;120.0;-0.77;-0.77;78,00;7.01;-15.9;5.59;0.0
9/18/2021;02:15:52;7.059;11.34;0.21;1.48;78.9;33.18;10.84;122.0;93.6;94.8;0.06;120.0;-0.85;-0.85;78,00;7.01;-15.9;5.59;0.0
9/18/2021;02:17:52;7.051;11.35;0.26;1.64;78.8;33.03;10.79;122.0;93.6;94.9;0.06;120.0;-0.80;-0.80;78,00;7.01;-16.0;5.59;0.0
9/18/2021;02:19:52;7.049;11.34;0.16;1.30;78.9;33.14;10.82;122.0;93.6;94.8;0.06;120.0;-0.92;-0.92;78,00;7.01;-15.9;5.59;0.0
9/18/2021;02:21:52;7.050;11.34;0.49;2.44;78.9;33.14;10.82;122.0;93.6;94.8;0.06;120.0;-0.81;-0.81;78,00;7.01;-15.9;5.59;0.0
9/18/2021;02:23:52;7.050;11.35;0.24;1.58;78.9;33.27;10.86;122.0;93.6;94.9;0.06;120.0;-0.83;-0.83;78,00;7.00;-15.8;5.59;0.0
9/18/2021;02:25:52;7.041;11.34;0.22;1.50;78.9;33.14;10.82;122.0;93.5;94.8;0.06;120.0;-0.73;-0.73;78,00;7.00;-15.6;5.59;0.0
9/18/2021;02:27:52;7.043;11.34;0.12;1.16;78.9;33.18;10.83;122.0;93.6;94.8;0.06;120.0;-0.86;-0.86;78,00;7.00;-15.7;5.59;0.0
9/18/2021;02:29:52;7.045;11.35;0.22;1.49;78.8;33.19;10.84;122.0;93.6;94.9;0.06;120.0;-0.83;-0.83;78,00;7.01;-15.9;5.59;0.0
9/18/2021;02:31:52;7.048;11.33;0.29;1.76;78.9;33.10;10.81;122.0;93.5;94.7;0.06;120.0;-0.83;-0.83;78,00;7.01;-16.3;5.58;0.0
9/18/2021;02:33:52;7.049;11.34;0.27;1.68;78.9;33.09;10.81;122.0;93.5;94.8;0.06;120.0;-0.81;-0.81;78,00;7.01;-15.9;5.58;0.0
9/18/2021;02:35:52;7.046;11.34;0.29;1.73;78.9;33.15;10.82;122.0;93.6;94.8;0.06;120.0;-0.83;-0.83;78,00;7.01;-16.3;5.58;0.0
9/18/2021;02:37:52;7.045;11.34;0.23;1.53;78.9;33.10;10.81;122.0;93.6;94.8;0.06;120.0;-0.67;-0.67;78,00;7.01;-16.1;5.58;0.0
9/18/2021;02:39:52;7.035;11.34;0.23;1.53;78.8;32.98;10.77;122.0;93.5;94.8;0.06;120.0;-0.83;-0.83;78,00;7.01;-16.4;5.58;0.0
9/18/2021;02:41:52;7.040;11.34;0.32;1.86;78.8;33.17;10.83;122.0;93.5;94.8;0.06;120.0;-0.63;-0.63;78,00;7.01;-16.0;5.58;0.0
9/18/2021;02:43:52;7.031;11.33;0.25;1.61;78.8;33.12;10.81;122.0;93.5;94.7;0.06;120.0;-0.80;-0.80;78,00;7.01;-16.1;5.58;0.0
9/18/2021;02:45:52;7.039;11.34;0.69;3.13;78.8;33.08;10.80;122.0;93.5;94.8;0.06;120.0;-0.47;-0.47;78,00;7.01;-16.0;5.58;0.0
9/18/2021;02:47:52;7.036;11.33;0.22;1.51;78.8;33.16;10.83;122.0;93.5;94.7;0.06;120.0;-0.74;-0.74;78,00;7.01;-15.9;5.58;0.0
9/18/2021;02:49:52;7.038;11.34;0.29;1.73;78.8;33.15;10.82;122.0;93.5;94.8;0.06;120.0;-0.78;-0.78;78,00;7.01;-16.0;5.58;0.0
9/18/2021;02:51:52;7.037;11.34;0.21;1.46;78.9;33.11;10.81;122.0;93.5;94.8;0.06;120.0;-0.81;-0.81;78,00;7.01;-16.0;5.58;0.0
9/18/2021;02:53:52;7.034;11.34;0.27;1.67;78.8;33.21;10.84;122.0;93.6;94.8;0.06;120.0;-0.79;-0.79;78,00;7.01;-16.0;5.58;0.0
9/18/2021;02:55:52;7.032;11.34;0.33;1.87;78.8;33.24;10.85;122.0;93.5;94.8;0.06;120.0;-0.73;-0.73;78,00;7.01;-16.0;5.58;0.0
9/18/2021;02:57:52;7.033;11.34;0.21;1.47;78.8;33.20;10.84;122.0;93.5;94.8;0.06;120.0;-0.82;-0.82;78,00;7.00;-15.8;5.58;0.0
9/18/2021;02:59:52;7.030;11.33;0.34;1.91;78.8;33.11;10.81;122.1;93.5;94.7;0.06;120.0;-0.84;-0.84;78,00;7.00;-15.8;5.58;0.0
9/18/2021;03:01:52;7.030;11.34;0.17;1.33;78.8;33.06;10.79;122.0;93.5;94.8;0.06;120.0;-0.75;-0.75;78,00;7.01;-16.0;5.58;0.0
9/18/2021;03:03:52;7.028;11.34;0.29;1.73;78.8;33.11;10.81;122.0;93.5;94.7;0.06;120.0;-0.81;-0.81;78,00;7.00;-15.9;5.58;0.0
9/18/2021;03:05:52;7.028;11.34;0.56;2.69;78.8;33.17;10.83;122.0;93.5;94.7;0.06;120.0;-0.69;-0.69;78,00;7.00;-15.6;5.58;0.0
9/18/2021;03:07:52;7.027;11.34;0.78;3.44;78.8;33.16;10.83;122.0;93.5;94.8;0.06;120.0;-0.51;-0.51;78,00;7.00;-15.8;5.58;0.0
9/18/2021;03:09:52;7.027;11.34;0.27;1.67;78.8;33.16;10.83;122.0;93.5;94.7;0.06;120.0;-0.80;-0.80;78,00;7.00;-15.5;5.58;0.0
9/18/2021;03:11:52;7.025;11.33;0.24;1.56;78.8;33.16;10.83;122.0;93.5;94.7;0.06;120.0;-0.75;-0.75;78,00;7.00;-15.7;5.58;0.0
9/18/2021;03:13:52;7.030;11.34;0.16;1.31;78.8;33.13;10.82;122.0;93.5;94.8;0.06;120.0;-0.79;-0.79;78,00;7.00;-15.6;5.58;0.0
9/18/2021;03:15:52;7.028;11.34;0.31;1.81;78.8;33.24;10.85;122.0;93.5;94.8;0.06;120.0;-0.76;-0.76;78,00;7.00;-15.9;5.58;0.0
9/18/2021;03:17:52;7.030;11.34;0.29;1.74;78.8;33.14;10.82;122.0;93.5;94.7;0.06;120.0;-0.72;-0.72;78,00;7.00;-15.8;5.58;0.0
9/18/2021;03:19:52;7.032;11.33;0.28;1.71;78.8;32.88;10.74;122.0;93.5;94.7;0.06;120.0;-0.85;-0.85;78,00;7.01;-15.9;5.58;0.0
9/18/2021;03:21:52;7.024;11.34;0.21;1.47;78.8;33.20;10.84;122.1;93.5;94.7;0.06;120.1;-0.77;-0.77;78,00;7.00;-15.6;5.58;0.0
9/18/2021;03:23:52;7.025;11.33;0.24;1.58;78.8;33.16;10.83;122.1;93.5;94.7;0.06;120.1;-0.74;-0.74;78,00;7.01;-16.0;5.58;0.0
9/18/2021;03:25:52;7.025;11.33;0.20;1.43;78.9;33.21;10.84;122.1;93.4;94.6;0.06;120.1;-0.78;-0.78;78,00;7.00;-15.8;5.57;0.0
9/18/2021;03:27:52;7.029;11.34;0.31;1.82;78.8;33.16;10.83;122.0;93.5;94.7;0.06;120.0;-0.77;-0.77;78,00;7.01;-16.0;5.58;0.0
9/18/2021;03:29:52;7.032;11.33;0.26;1.64;78.8;33.24;10.85;122.0;93.4;94.6;0.06;120.0;-0.80;-0.80;78,00;7.01;-15.9;5.58;0.0
9/18/2021;03:31:52;7.024;11.33;0.14;1.24;78.8;33.10;10.81;122.0;93.4;94.7;0.06;120.0;-0.81;-0.81;78,00;7.01;-16.0;5.58;0.0
9/18/2021;03:33:52;7.024;11.34;0.23;1.53;78.8;33.15;10.83;122.0;93.5;94.7;0.06;120.0;-0.77;-0.77;78,00;7.01;-15.9;5.57;0.0
9/18/2021;03:35:52;7.025;11.33;0.24;1.58;78.8;33.24;10.85;122.0;93.4;94.6;0.06;120.0;-0.79;-0.79;78,00;7.00;-15.7;5.58;0.0
9/18/2021;03:37:52;7.025;11.33;0.24;1.57;78.8;33.20;10.84;122.1;93.4;94.6;0.06;120.0;-0.76;-0.76;78,00;7.00;-15.5;5.58;0.0
9/18/2021;03:39:52;7.018;11.33;0.29;1.76;78.8;33.02;10.78;122.1;93.4;94.7;0.06;120.1;-0.84;-0.84;78,00;7.01;-15.9;5.58;0.0
9/18/2021;03:41:52;7.019;11.33;0.24;1.56;78.8;33.18;10.83;122.1;93.4;94.7;0.06;120.1;-0.78;-0.78;78,00;7.01;-16.0;5.57;0.0
9/18/2021;03:43:52;7.016;11.33;0.27;1.69;78.8;33.12;10.81;122.1;93.4;94.6;0.06;120.1;-0.83;-0.83;78,00;7.01;-15.9;5.58;0.0
9/18/2021;03:45:52;7.015;11.32;0.33;1.87;78.8;33.25;10.86;122.1;93.3;94.6;0.06;120.1;-0.83;-0.83;78,00;7.01;-16.1;5.57;0.0
9/18/2021;03:47:52;7.011;11.32;0.18;1.36;78.8;33.26;10.86;122.1;93.3;94.6;0.06;120.1;-0.76;-0.76;78,00;7.01;-16.0;5.58;0.0
9/18/2021;03:49:52;7.005;11.32;0.25;1.61;78.8;33.16;10.83;122.1;93.3;94.5;0.06;120.1;-0.81;-0.81;78,00;7.00;-15.8;5.58;0.0
9/18/2021;03:51:52;7.006;11.31;0.22;1.49;78.8;33.29;10.87;122.1;93.2;94.5;0.06;120.1;-0.77;-0.77;78,00;7.00;-15.7;5.57;0.0
9/18/2021;03:53:52;7.005;11.31;0.22;1.51;78.8;33.16;10.83;122.1;93.2;94.5;0.06;120.1;-0.82;-0.82;78,00;7.01;-16.0;5.57;0.0
9/18/2021;03:55:52;7.003;11.32;0.22;1.52;78.8;33.16;10.83;122.1;93.3;94.5;0.06;120.1;-0.85;-0.85;78,00;7.00;-15.8;5.57;0.0
9/18/2021;03:57:52;7.004;11.32;0.18;1.36;78.8;33.23;10.85;122.1;93.3;94.5;0.06;120.1;-0.80;-0.80;78,00;7.00;-15.6;5.57;0.0
9/18/2021;03:59:52;7.001;11.32;0.28;1.72;78.8;33.23;10.85;122.1;93.3;94.5;0.06;120.1;-0.79;-0.79;78,00;7.00;-15.8;5.57;0.0
9/18/2021;04:01:52;7.002;11.31;0.24;1.57;78.8;33.17;10.83;122.1;93.2;94.5;0.06;120.1;-0.76;-0.76;78,00;7.00;-15.6;5.57;0.0
9/18/2021;04:03:52;7.000;11.32;0.23;1.54;78.8;33.19;10.84;122.0;93.3;94.5;0.06;120.0;-0.78;-0.78;78,00;7.00;-15.6;5.57;0.0
9/18/2021;04:05:52;7.001;11.32;0.23;1.55;78.8;33.20;10.84;122.1;93.3;94.5;0.06;120.0;-0.77;-0.77;78,00;6.99;-15.0;5.57;0.0
9/18/2021;04:07:52;7.000;11.31;0.26;1.63;78.8;33.12;10.82;122.1;93.2;94.4;0.06;120.0;-0.81;-0.81;78,00;7.00;-15.5;5.57;0.0
9/18/2021;04:09:52;6.998;11.31;0.43;2.23;78.8;33.27;10.86;122.1;93.2;94.4;0.06;120.0;-0.84;-0.84;78,00;7.00;-15.7;5.57;0.0
9/18/2021;04:11:52;6.997;11.32;0.25;1.60;78.8;33.17;10.83;122.0;93.3;94.5;0.06;120.0;-0.82;-0.82;78,00;7.00;-15.5;5.57;0.0
9/18/2021;04:13:52;6.997;11.31;0.24;1.56;78.8;33.19;10.84;122.1;93.2;94.5;0.06;120.0;-0.77;-0.77;78,00;7.00;-15.6;5.57;0.0
9/18/2021;04:15:52;7.000;11.31;0.33;1.88;78.8;33.20;10.84;122.1;93.2;94.4;0.06;120.1;-0.77;-0.77;78,00;7.00;-15.4;5.57;0.0
9/18/2021;04:17:52;7.000;11.31;0.16;1.30;78.8;33.23;10.85;122.0;93.2;94.5;0.06;120.0;-0.82;-0.82;78,00;7.00;-15.4;5.57;0.0
9/18/2021;04:19:52;7.005;11.30;0.47;2.38;78.8;33.22;10.85;122.0;93.2;94.4;0.06;120.0;-0.70;-0.70;78,00;7.00;-15.4;5.57;0.0
9/18/2021;04:21:52;6.997;11.31;0.26;1.63;78.8;33.16;10.83;122.1;93.2;94.4;0.06;120.1;-0.74;-0.74;78,00;7.00;-15.3;5.57;0.0
9/18/2021;04:23:52;6.995;11.31;0.26;1.63;78.8;33.23;10.85;122.1;93.2;94.5;0.06;120.1;-0.83;-0.83;78,00;7.00;-15.3;5.57;0.0
9/18/2021;04:25:52;6.991;11.32;0.18;1.36;78.8;33.31;10.88;122.1;93.3;94.5;0.06;120.1;-0.80;-0.80;78,00;7.00;-15.4;5.57;0.0
9/18/2021;04:27:52;6.987;11.31;0.20;1.43;78.8;33.23;10.85;122.1;93.2;94.4;0.06;120.1;-0.85;-0.85;78,00;7.00;-15.5;5.57;0.0
9/18/2021;04:29:52;6.988;11.31;0.17;1.34;78.8;33.06;10.79;122.1;93.2;94.4;0.06;120.1;-0.86;-0.86;78,00;7.00;-15.4;5.57;0.0
9/18/2021;04:31:52;6.990;11.31;0.33;1.88;78.8;33.26;10.86;122.1;93.2;94.4;0.06;120.1;-0.73;-0.73;78,00;7.00;-15.7;5.57;0.0
9/18/2021;04:33:52;6.991;11.31;0.27;1.66;78.8;33.29;10.87;122.1;93.2;94.5;0.06;120.1;-0.81;-0.81;78,00;7.00;-15.5;5.57;0.0
9/18/2021;04:35:52;6.989;11.30;0.20;1.44;78.8;33.24;10.85;122.1;93.1;94.4;0.06;120.1;-0.77;-0.77;78,00;7.01;-16.3;5.57;0.0
9/18/2021;04:37:52;6.988;11.31;0.26;1.65;78.8;33.07;10.80;122.1;93.2;94.4;0.06;120.1;-0.80;-0.80;78,00;7.01;-16.2;5.57;0.0
9/18/2021;04:39:52;6.987;11.30;0.28;1.71;78.8;33.18;10.83;122.1;93.1;94.4;0.06;120.1;-0.79;-0.79;78,00;7.02;-16.5;5.57;0.0
9/18/2021;04:41:52;6.989;11.30;0.20;1.42;78.8;33.26;10.86;122.1;93.1;94.3;0.06;120.1;-0.91;-0.91;78,00;7.02;-16.5;5.57;0.0
9/18/2021;04:43:52;6.988;11.30;0.29;1.76;78.8;33.19;10.84;122.1;93.1;94.4;0.06;120.1;-0.73;-0.73;78,00;7.01;-16.2;5.57;0.0
9/18/2021;04:45:52;6.984;11.30;0.28;1.71;78.8;33.16;10.83;122.1;93.1;94.3;0.06;120.1;-0.75;-0.75;78,00;7.01;-16.3;5.57;0.0
9/18/2021;04:47:52;6.984;11.29;0.16;1.28;78.8;33.20;10.84;122.1;93.0;94.2;0.06;120.1;-0.80;-0.80;78,00;7.01;-16.2;5.56;0.0
9/18/2021;04:49:52;6.984;11.28;0.29;1.75;78.8;33.08;10.80;122.1;93.0;94.2;0.06;120.1;-0.81;-0.81;78,00;7.01;-16.4;5.56;0.0
9/18/2021;04:51:52;6.986;11.29;0.26;1.65;78.8;33.25;10.86;122.1;93.0;94.2;0.06;120.1;-0.76;-0.76;78,00;7.02;-16.6;5.57;0.0
9/18/2021;04:53:52;6.988;11.30;0.24;1.56;78.8;33.26;10.86;122.1;93.1;94.3;0.06;120.1;-0.81;-0.81;78,00;7.03;-17.4;5.57;0.0
