KorEXO MEASUREMENT DATA FILE EXPORT																										
B3P1																										
B	9/24/2021 8:43:57 PM																									
																										
			MEAN VALUE:	1	4.36	51.2	0.949	25.78	8.59	81	101	102.4	12.5	1.35	0.04	79.7	-0.47	-0.47	52	1.199	NA	-10.4	6.23	0.949	4.89	0
			STANDARD DEVIATION:	0.32	1.05	5.2	0.096	2.66	0.89	8.1	3.3	3.3	0.39	0.136	0	8	0.07	0.07	5	0.005	0.14	8.1	0.505	0.096	0.34	0
																										
			SENSOR SERIAL NUMBER:	16A101233	16A101233	15E101949	15C104800	15M102834	15M102834	15E101949	15D102217	15D102217	15D102217	15C104800	15E101949	15E101949	16A101233	16A101233	15E101949	15D102603	15E101239	15E101239	15E101949	15C104800	15D102265	15D102265
Date (MM/DD/YYYY)	Time (HH:MM:SS)	Time (Fract. Sec)	Site Name	Chlorophyll RFU	Chlorophyll ug/L	Cond uS/cm	Depth m	fDOM QSU	fDOM RFU	nLF Cond uS/cm	ODO % sat	ODO % local	ODO mg/L	Pressure psi a	Sal psu	SpCond uS/cm	BGA PC RFU	BGA PC ug/L	TDS mg/L	Wiper Position volt	pH	pH mV	TempC	Vertical Position m	Battery V	Cable Pwr V
9/20/2021	00:26:02	0	greeenland	1.28	5.3	51.6	1.005	26.18	8.73	81.2	100.3	101.6	12.33	1.43	0.04	79.9	-0.44	-0.44	52	1.199	6.94	-8.9	6.481	1.005	4.86	0
9/20/2021	00:28:02	0	greeenland	1.09	4.66	51.6	1.006	26.24	8.75	81.1	100.3	101.6	12.33	1.43	0.04	79.8	-0.42	-0.42	52	1.205	6.94	-8.9	6.473	1.005	4.87	0
9/20/2021	00:30:02	0	greeenland	1.25	5.18	51.6	1.006	26.3	8.77	81.2	100.3	101.6	12.33	1.43	0.04	79.9	-0.45	-0.45	52	1.203	6.94	-9	6.477	1.005	4.86	0
9/20/2021	00:32:02	0	greeenland	1.39	5.65	51.8	1.006	26.18	8.73	81.5	100.3	101.6	12.33	1.43	0.04	80.2	-0.52	-0.52	52	1.191	6.94	-9.2	6.478	1.006	4.86	0
9/20/2021	00:34:02	0	greeenland	1.28	5.3	51.5	1.006	26.31	8.77	81	100.2	101.6	12.34	1.431	0.04	79.8	-0.5	-0.5	52	1.207	6.94	-8.9	6.442	1.006	4.86	0
9/20/2021	00:36:02	0	greeenland	1.29	5.32	51.7	1.006	26.39	8.8	81.4	100.2	101.5	12.33	1.43	0.04	80	-0.42	-0.42	52	1.202	6.94	-9	6.446	1.005	4.86	0
9/20/2021	00:38:02	0	greeenland	1.6	6.32	51.7	1.006	26.1	8.7	81.3	100.1	101.5	12.33	1.431	0.04	80	-0.46	-0.46	52	1.192	6.94	-9.1	6.446	1.006	4.86	0
9/20/2021	00:40:02	0	greeenland	1.13	4.81	51.8	1.007	26.22	8.74	81.5	100.2	101.6	12.33	1.432	0.04	80.2	-0.5	-0.5	52	1.201	6.94	-9	6.452	1.007	4.86	0
9/20/2021	00:42:02	0	greeenland	1.33	5.45	51.8	1.007	26.26	8.75	81.5	100.2	101.5	12.33	1.433	0.04	80.1	-0.39	-0.39	52	1.207	6.94	-9	6.458	1.007	4.86	0
9/20/2021	00:44:02	0	greeenland	1.88	7.23	51.6	1.008	26.17	8.72	81.3	100.3	101.6	12.34	1.434	0.04	80	-0.42	-0.42	52	1.2	6.94	-8.9	6.443	1.007	4.86	0
9/20/2021	00:46:02	0	greeenland	1.1	4.69	51.8	1.009	26.27	8.76	81.5	100.3	101.6	12.34	1.435	0.04	80.2	-0.47	-0.47	52	1.194	6.94	-9.1	6.449	1.008	4.86	0
9/20/2021	00:48:02	0	greeenland	1.28	5.28	51.8	1.009	26.33	8.78	81.6	100.3	101.6	12.34	1.435	0.04	80.3	-0.48	-0.48	52	1.191	6.94	-9	6.46	1.008	4.86	0
9/20/2021	00:50:02	0	greeenland	1.3	5.34	51.9	1.01	26.34	8.78	81.6	100.2	101.5	12.33	1.436	0.04	80.3	-0.47	-0.47	52	1.191	6.94	-8.9	6.448	1.009	4.86	0
9/20/2021	00:52:02	0	greeenland	1.25	5.2	51.9	1.01	26.22	8.74	81.6	100.2	101.6	12.33	1.436	0.04	80.3	-0.46	-0.46	52	1.201	6.94	-8.9	6.451	1.01	4.86	0
9/20/2021	00:54:02	0	greeenland	1.46	5.89	51.8	1.01	26.38	8.79	81.5	100.1	101.4	12.32	1.437	0.04	80.2	-0.48	-0.48	52	1.19	6.94	-8.9	6.443	1.01	4.86	0
9/20/2021	00:56:02	0	greeenland	1.09	4.68	51.7	1.01	26.18	8.73	81.4	100.2	101.5	12.33	1.437	0.04	80.1	-0.45	-0.45	52	1.2	6.94	-8.9	6.441	1.009	4.86	0
9/20/2021	00:58:02	0	greeenland	1.18	4.96	51.8	1.01	26.2	8.73	81.5	100.2	101.6	12.33	1.437	0.04	80.2	-0.53	-0.53	52	1.194	6.93	-8.6	6.444	1.01	4.86	0
9/20/2021	01:00:02	0	greeenland	1.32	5.41	51.7	1.01	26.27	8.76	81.4	100.1	101.4	12.31	1.437	0.04	80.1	-0.43	-0.43	52	1.193	6.94	-8.7	6.446	1.01	4.86	0
9/20/2021	01:02:02	0	greeenland	1.27	5.27	51.7	1.01	26.27	8.76	81.5	100.1	101.5	12.33	1.436	0.04	80.2	-0.46	-0.46	52	1.201	6.93	-8.6	6.425	1.009	4.86	0
9/20/2021	01:04:02	0	greeenland	1.17	4.94	51.6	1.01	26.26	8.75	81.4	100	101.4	12.32	1.437	0.04	80.1	-0.52	-0.52	52	1.194	6.93	-8.5	6.415	1.009	4.86	0
9/20/2021	01:06:02	0	greeenland	1.11	4.73	51.8	1.01	26.32	8.77	81.5	100.1	101.4	12.32	1.436	0.04	80.2	-0.5	-0.5	52	1.203	6.94	-8.7	6.423	1.01	4.86	0
9/20/2021	01:08:02	0	greeenland	1.33	5.46	51.7	1.01	26.22	8.74	81.4	100	101.3	12.31	1.437	0.04	80.1	-0.42	-0.42	52	1.193	6.93	-8.6	6.43	1.01	4.86	0
9/20/2021	01:10:02	0	greeenland	1.09	4.65	51.7	1.01	26.34	8.78	81.4	100.1	101.4	12.32	1.436	0.04	80.1	-0.48	-0.48	52	1.198	6.93	-8.5	6.416	1.008	4.86	0
9/20/2021	01:12:02	0	greeenland	1.71	6.68	51.6	1.01	26.26	8.75	81.3	100	101.3	12.31	1.437	0.04	80	-0.48	-0.48	52	1.204	6.93	-8.5	6.416	1.01	4.86	0
9/20/2021	01:14:02	0	greeenland	1.18	4.96	51.7	1.01	26.33	8.78	81.5	99.8	101.1	12.3	1.436	0.04	80.2	-0.46	-0.46	52	1.2	6.93	-8.4	6.383	1.009	4.86	0
9/20/2021	01:16:02	0	greeenland	1.19	4.98	51.7	1.01	26.34	8.78	81.5	100	101.3	12.32	1.437	0.04	80.2	-0.48	-0.48	52	1.201	6.93	-8.5	6.4	1.01	4.86	0
9/20/2021	01:18:02	0	greeenland	1.21	5.07	51.7	1.01	26.32	8.77	81.4	99.9	101.2	12.31	1.436	0.04	80.1	-0.46	-0.46	52	1.192	6.93	-8.4	6.399	1.01	4.86	0
9/20/2021	01:20:02	0	greeenland	1.17	4.91	51.6	1.01	26.22	8.74	81.3	100	101.3	12.32	1.436	0.04	80	-0.42	-0.42	52	1.201	6.93	-8.5	6.397	1.01	4.86	0
9/20/2021	01:22:02	0	greeenland	1.33	5.45	51.6	1.01	26.32	8.77	81.4	99.9	101.3	12.32	1.436	0.04	80.1	-0.45	-0.45	52	1.195	6.93	-8.5	6.384	1.01	4.86	0
9/20/2021	01:24:02	0	greeenland	1.2	5.01	51.8	1.01	26.21	8.74	81.7	99.9	101.2	12.31	1.436	0.04	80.4	-0.41	-0.41	52	1.191	6.93	-8.6	6.394	1.009	4.86	0
9/20/2021	01:26:02	0	greeenland	1.12	4.77	51.7	1.01	26.36	8.79	81.6	99.8	101.2	12.31	1.437	0.04	80.3	-0.5	-0.5	52	1.2	6.93	-8.4	6.369	1.01	4.86	0
9/20/2021	01:28:02	0	greeenland	1.62	6.38	51.8	1.011	26.3	8.77	81.7	99.8	101.1	12.31	1.437	0.04	80.4	-0.45	-0.45	52	1.206	6.93	-8.4	6.363	1.01	4.86	0
9/20/2021	01:30:02	0	greeenland	1.23	5.13	51.9	1.011	26.31	8.77	81.9	99.8	101.1	12.31	1.438	0.04	80.6	-0.54	-0.54	52	1.2	6.93	-8.6	6.363	1.011	4.86	0
9/20/2021	01:32:02	0	greeenland	1.43	5.77	51.9	1.011	26.26	8.75	81.9	99.9	101.2	12.31	1.438	0.04	80.6	-0.39	-0.39	52	1.209	6.93	-8.6	6.375	1.011	4.86	0
9/20/2021	01:34:02	0	greeenland	2.03	7.72	51.9	1.011	26.39	8.8	81.9	99.8	101.1	12.3	1.438	0.04	80.6	-0.36	-0.36	52	1.196	6.93	-8.6	6.372	1.01	4.86	0
9/20/2021	01:36:02	0	greeenland	1.17	4.94	51.8	1.011	26.27	8.76	81.7	99.7	101	12.29	1.438	0.04	80.4	-0.42	-0.42	52	1.193	6.93	-8.4	6.373	1.011	4.86	0
9/20/2021	01:38:02	0	greeenland	1.62	6.4	51.8	1.011	26.35	8.78	81.7	99.8	101.2	12.31	1.438	0.04	80.4	-0.39	-0.39	52	1.2	6.93	-8.3	6.37	1.011	4.86	0
9/20/2021	01:40:02	0	greeenland	1.16	4.9	51.7	1.011	26.38	8.79	81.6	99.7	101	12.29	1.438	0.04	80.3	-0.52	-0.52	52	1.193	6.93	-8.2	6.368	1.01	4.86	0
9/20/2021	01:42:02	0	greeenland	2.01	7.66	51.9	1.012	26.37	8.79	81.8	99.8	101.2	12.31	1.439	0.04	80.5	-0.26	-0.26	52	1.209	6.93	-8.4	6.368	1.011	4.86	0
9/20/2021	01:44:02	0	greeenland	1.49	5.99	51.8	1.012	26.32	8.77	81.7	99.8	101.2	12.31	1.439	0.04	80.4	-0.46	-0.46	52	1.204	6.93	-8.5	6.367	1.01	4.86	0
9/20/2021	01:46:02	0	greeenland	1.74	6.79	51.7	1.011	26.41	8.8	81.6	99.8	101.1	12.31	1.438	0.04	80.3	-0.43	-0.43	52	1.202	6.93	-8.4	6.356	1.01	4.85	0
9/20/2021	01:48:02	0	greeenland	1.16	4.9	51.9	1.011	26.31	8.77	81.9	99.8	101.2	12.31	1.438	0.04	80.6	-0.49	-0.49	52	1.199	6.93	-8.5	6.36	1.011	4.86	0
9/20/2021	01:50:02	0	greeenland	1.33	5.46	51.7	1.012	26.3	8.77	81.7	99.7	101.1	12.3	1.439	0.04	80.4	-0.43	-0.43	52	1.204	6.93	-8.4	6.351	1.012	4.85	0
9/20/2021	01:52:02	0	greeenland	1.39	5.65	51.8	1.012	26.29	8.76	81.8	99.8	101.1	12.31	1.439	0.04	80.5	-0.45	-0.45	52	1.2	6.93	-8.4	6.352	1.012	4.86	0
9/20/2021	01:54:02	0	greeenland	1.28	5.3	52	1.012	26.3	8.77	82.1	99.8	101.1	12.31	1.439	0.04	80.7	-0.44	-0.44	52	1.197	6.93	-8.5	6.357	1.011	4.86	0
9/20/2021	01:56:02	0	greeenland	1.26	5.21	51.8	1.012	26.42	8.81	81.8	99.7	101	12.3	1.439	0.04	80.5	-0.48	-0.48	52	1.192	6.93	-8.3	6.353	1.011	4.86	0
9/20/2021	01:58:02	0	greeenland	1.29	5.31	51.9	1.011	26.25	8.75	81.9	99.7	101	12.3	1.438	0.04	80.6	-0.46	-0.46	52	1.203	6.93	-8.4	6.349	1.01	4.85	0
9/20/2021	02:00:02	0	greeenland	1.28	5.28	51.8	1.011	26.33	8.78	81.8	99.7	101.1	12.31	1.438	0.04	80.5	-0.46	-0.46	52	1.195	6.93	-8.1	6.318	1.01	4.86	0
9/20/2021	02:02:02	0	greeenland	1.84	7.1	51.9	1.011	26.44	8.81	81.9	99.6	100.9	12.29	1.438	0.04	80.6	-0.37	-0.37	52	1.199	6.92	-8	6.32	1.01	4.86	0
9/20/2021	02:04:02	0	greeenland	1.36	5.56	52	1.011	26.48	8.83	82.1	99.6	100.9	12.29	1.438	0.04	80.8	-0.47	-0.47	53	1.191	6.92	-8.1	6.323	1.011	4.86	0
9/20/2021	02:06:02	0	greeenland	1.17	4.93	51.9	1.011	26.41	8.8	82	99.6	100.9	12.29	1.438	0.04	80.7	-0.47	-0.47	52	1.198	6.93	-8.4	6.332	1.01	4.85	0
9/20/2021	02:08:02	0	greeenland	1.11	4.74	51.9	1.011	26.44	8.81	81.9	99.7	101	12.3	1.438	0.04	80.6	-0.42	-0.42	52	1.202	6.93	-8.1	6.335	1.011	4.85	0
9/20/2021	02:10:02	0	greeenland	1.07	4.59	51.9	1.011	26.21	8.74	82	99.7	101	12.3	1.438	0.04	80.7	-0.51	-0.51	52	1.196	6.93	-8.1	6.335	1.01	4.85	0
9/20/2021	02:12:02	0	greeenland	1.49	5.97	51.9	1.011	26.37	8.79	82	99.6	101	12.3	1.438	0.04	80.7	-0.39	-0.39	52	1.206	6.93	-8.3	6.332	1.012	4.85	0
9/20/2021	02:14:02	0	greeenland	1.38	5.61	52	1.011	26.38	8.79	82.1	99.6	100.9	12.29	1.438	0.04	80.8	-0.42	-0.42	52	1.198	6.93	-8.3	6.334	1.011	4.86	0
9/20/2021	02:16:02	0	greeenland	1.16	4.89	51.9	1.012	26.34	8.78	82	99.6	100.9	12.29	1.439	0.04	80.7	-0.47	-0.47	52	1.194	6.93	-8.2	6.331	1.011	4.85	0
9/20/2021	02:18:02	0	greeenland	1.28	5.3	51.9	1.011	26.31	8.77	82	99.6	101	12.3	1.438	0.04	80.7	-0.53	-0.53	52	1.201	6.93	-8.5	6.326	1.01	4.86	0
9/20/2021	02:20:02	0	greeenland	1.27	5.24	51.9	1.011	26.37	8.79	82	99.6	100.9	12.3	1.438	0.04	80.7	-0.44	-0.44	52	1.2	6.93	-8.3	6.317	1.011	4.85	0
9/20/2021	02:22:02	0	greeenland	1.45	5.84	51.8	1.011	26.41	8.8	81.9	99.6	100.9	12.3	1.438	0.04	80.6	-0.46	-0.46	52	1.199	6.93	-8.1	6.313	1.011	4.85	0
9/20/2021	02:24:02	0	greeenland	1.1	4.7	51.9	1.012	26.4	8.8	82	99.6	100.9	12.3	1.439	0.04	80.7	-0.43	-0.43	52	1.199	6.92	-8	6.318	1.012	4.85	0
9/20/2021	02:26:02	0	greeenland	1.16	4.89	51.9	1.011	26.33	8.78	81.9	99.5	100.9	12.29	1.438	0.04	80.6	-0.49	-0.49	52	1.193	6.93	-8.4	6.322	1.011	4.85	0
9/20/2021	02:28:02	0	greeenland	1.3	5.37	51.9	1.011	26.4	8.8	82	99.5	100.8	12.29	1.438	0.04	80.7	-0.52	-0.52	52	1.21	6.93	-8.2	6.323	1.012	4.85	0
9/20/2021	02:30:02	0	greeenland	1.37	5.59	51.9	1.011	26.35	8.78	82	99.6	100.9	12.29	1.438	0.04	80.7	-0.36	-0.36	52	1.207	6.93	-8.3	6.321	1.01	4.85	0
9/20/2021	02:32:02	0	greeenland	1.27	5.25	51.8	1.011	26.38	8.79	81.8	99.5	100.9	12.29	1.438	0.04	80.5	-0.43	-0.43	52	1.199	6.93	-8.2	6.319	1.011	4.85	0
9/20/2021	02:34:02	0	greeenland	1.36	5.54	51.8	1.011	26.4	8.8	81.8	99.5	100.9	12.29	1.438	0.04	80.5	-0.5	-0.5	52	1.195	6.93	-8.1	6.32	1.011	4.85	0
9/20/2021	02:36:02	0	greeenland	1.14	4.82	51.8	1.011	26.3	8.77	81.8	99.5	100.9	12.29	1.439	0.04	80.5	-0.54	-0.54	52	1.205	6.93	-8.1	6.322	1.011	4.85	0
9/20/2021	02:38:02	0	greeenland	1.17	4.94	51.8	1.012	26.4	8.8	81.9	99.6	100.9	12.29	1.439	0.04	80.6	-0.46	-0.46	52	1.19	6.93	-8.2	6.317	1.011	4.85	0
9/20/2021	02:40:02	0	greeenland	1.17	4.92	51.8	1.011	26.29	8.76	81.8	99.5	100.8	12.29	1.439	0.04	80.5	-0.36	-0.36	52	1.198	6.92	-8	6.313	1.011	4.85	0
9/20/2021	02:42:02	0	greeenland	1.24	5.14	51.9	1.011	26.39	8.8	82	99.6	100.9	12.29	1.438	0.04	80.7	-0.46	-0.46	52	1.201	6.92	-8	6.311	1.011	4.85	0
9/20/2021	02:44:02	0	greeenland	1.14	4.83	51.8	1.012	26.29	8.76	81.8	99.5	100.8	12.29	1.439	0.04	80.5	-0.4	-0.4	52	1.197	6.93	-8.2	6.309	1.011	4.85	0
9/20/2021	02:46:02	0	greeenland	1.55	6.18	51.7	1.012	26.4	8.8	81.7	99.5	100.8	12.29	1.439	0.04	80.4	-0.35	-0.35	52	1.202	6.92	-8	6.304	1.012	4.85	0
9/20/2021	02:48:02	0	greeenland	1.21	5.07	51.8	1.012	26.41	8.8	81.9	99.5	100.8	12.29	1.439	0.04	80.6	-0.51	-0.51	52	1.2	6.93	-8.3	6.309	1.011	4.85	0
9/20/2021	02:50:02	0	greeenland	1.08	4.64	51.7	1.012	26.45	8.82	81.7	99.5	100.9	12.29	1.439	0.04	80.4	-0.42	-0.42	52	1.205	6.92	-7.9	6.306	1.011	4.85	0
9/20/2021	02:52:02	0	greeenland	1.27	5.27	51.7	1.012	26.33	8.78	81.8	99.3	100.6	12.27	1.439	0.04	80.5	-0.46	-0.46	52	1.196	6.92	-7.8	6.288	1.011	4.85	0
9/20/2021	02:54:02	0	greeenland	1.3	5.35	51.7	1.011	26.39	8.8	81.8	99.3	100.7	12.28	1.439	0.04	80.5	-0.42	-0.42	52	1.2	6.92	-7.8	6.283	1.011	4.85	0
9/20/2021	02:56:02	0	greeenland	1.15	4.85	51.9	1.011	26.37	8.79	82	99.4	100.7	12.28	1.438	0.04	80.7	-0.47	-0.47	52	1.199	6.93	-8.1	6.295	1.011	4.85	0
9/20/2021	02:58:02	0	greeenland	1.47	5.91	51.9	1.011	26.24	8.75	82.1	99.5	100.8	12.29	1.437	0.04	80.8	-0.46	-0.46	53	1.201	6.93	-8.3	6.293	1.011	4.85	0
9/20/2021	03:00:02	0	greeenland	0.99	4.34	51.8	1.011	26.35	8.78	81.9	99.4	100.7	12.28	1.438	0.04	80.6	-0.43	-0.43	52	1.199	6.92	-8	6.288	1.01	4.85	0
9/20/2021	03:02:02	0	greeenland	1.22	5.09	51.7	1.01	26.43	8.81	81.8	99.3	100.6	12.27	1.437	0.04	80.5	-0.45	-0.45	52	1.201	6.93	-8.2	6.288	1.01	4.85	0
9/20/2021	03:04:02	0	greeenland	1.42	5.75	51.9	1.011	26.4	8.8	82.1	99.4	100.7	12.28	1.437	0.04	80.8	-0.42	-0.42	53	1.2	6.92	-7.8	6.282	1.01	4.85	0
9/20/2021	03:06:02	0	greeenland	1.22	5.09	52	1.011	26.37	8.79	82.2	99.3	100.7	12.27	1.438	0.04	80.9	-0.53	-0.53	53	1.201	6.93	-8.1	6.284	1.011	4.85	0
9/20/2021	03:08:02	0	greeenland	1.28	5.3	51.9	1.011	26.36	8.79	82.1	99.4	100.7	12.28	1.438	0.04	80.8	-0.41	-0.41	53	1.197	6.93	-8.2	6.287	1.01	4.85	0
9/20/2021	03:10:02	0	greeenland	1.41	5.72	51.9	1.011	26.33	8.78	82.2	99.3	100.6	12.27	1.438	0.04	80.9	-0.39	-0.39	53	1.199	6.93	-8.2	6.282	1.01	4.85	0
9/20/2021	03:12:02	0	greeenland	1.36	5.56	51.9	1.011	26.48	8.83	82.2	99.3	100.6	12.27	1.438	0.04	80.9	-0.42	-0.42	53	1.192	6.93	-8.1	6.283	1.01	4.85	0
9/20/2021	03:14:02	0	greeenland	1.13	4.79	52	1.011	26.37	8.79	82.3	99.3	100.6	12.27	1.437	0.04	81	-0.46	-0.46	53	1.197	6.93	-8.3	6.284	1.01	4.85	0
9/20/2021	03:16:02	0	greeenland	1.18	4.97	51.8	1.01	26.32	8.77	82	99.3	100.7	12.28	1.437	0.04	80.7	-0.44	-0.44	52	1.194	6.93	-8.1	6.283	1.011	4.85	0
9/20/2021	03:18:02	0	greeenland	1.32	5.43	51.9	1.01	26.47	8.82	82.1	99.3	100.6	12.27	1.437	0.04	80.8	-0.44	-0.44	52	1.2	6.93	-8.1	6.282	1.01	4.85	0
9/20/2021	03:20:02	0	greeenland	1.23	5.11	52	1.01	26.37	8.79	82.2	99.3	100.6	12.27	1.437	0.04	80.9	-0.45	-0.45	53	1.198	6.93	-8.1	6.286	1.01	4.85	0
9/20/2021	03:22:02	0	greeenland	1.22	5.1	52	1.01	26.3	8.77	82.2	99.3	100.7	12.27	1.437	0.04	80.9	-0.47	-0.47	53	1.202	6.93	-8.1	6.287	1.01	4.85	0
9/20/2021	03:24:02	0	greeenland	0.92	4.1	52	1.01	26.39	8.8	82.2	99.3	100.7	12.27	1.436	0.04	80.9	-0.49	-0.49	53	1.198	6.93	-8.2	6.286	1.009	4.85	0
9/20/2021	03:26:02	0	greeenland	1.32	5.4	52.1	1.009	26.48	8.83	82.3	99.3	100.6	12.27	1.435	0.04	81	-0.48	-0.48	53	1.205	6.93	-8.3	6.287	1.009	4.85	0
9/20/2021	03:28:02	0	greeenland	1.1	4.72	52	1.009	26.41	8.8	82.3	99.3	100.6	12.27	1.435	0.04	81	-0.45	-0.45	53	1.19	6.93	-8.1	6.286	1.009	4.85	0
9/20/2021	03:30:02	0	greeenland	1.04	4.51	52.1	1.009	26.28	8.76	82.4	99.3	100.7	12.28	1.436	0.04	81.1	-0.49	-0.49	53	1.2	6.93	-8.1	6.287	1.009	4.85	0
9/20/2021	03:32:02	0	greeenland	1.41	5.71	52.1	1.009	26.34	8.78	82.3	99.3	100.6	12.27	1.435	0.04	81	-0.41	-0.41	53	1.204	6.93	-8.1	6.287	1.009	4.85	0
9/20/2021	03:34:02	0	greeenland	1.08	4.62	51.9	1.01	26.37	8.79	82.1	99.3	100.6	12.27	1.436	0.04	80.8	-0.46	-0.46	53	1.199	6.93	-8.1	6.282	1.008	4.85	0
9/20/2021	03:36:02	0	greeenland	1.34	5.49	52	1.01	26.43	8.81	82.3	99.2	100.6	12.26	1.436	0.04	81	-0.43	-0.43	53	1.2	6.92	-7.9	6.279	1.009	4.85	0
9/20/2021	03:38:02	0	greeenland	1.17	4.94	52	1.009	26.39	8.8	82.3	99.3	100.7	12.28	1.436	0.04	81	-0.46	-0.46	53	1.2	6.92	-8	6.279	1.008	4.85	0
9/20/2021	03:40:02	0	greeenland	1.26	5.23	51.9	1.009	26.44	8.81	82.1	99.2	100.6	12.27	1.435	0.04	80.8	-0.47	-0.47	53	1.2	6.92	-7.8	6.274	1.009	4.85	0
9/20/2021	03:42:02	0	greeenland	1.25	5.19	51.9	1.009	26.43	8.81	82.1	99.3	100.6	12.27	1.435	0.04	80.8	-0.46	-0.46	53	1.2	6.92	-8	6.272	1.008	4.85	0
9/20/2021	03:44:02	0	greeenland	1.34	5.48	52	1.008	26.46	8.82	82.2	99.2	100.5	12.26	1.434	0.04	80.9	-0.46	-0.46	53	1.203	6.92	-7.8	6.269	1.009	4.85	0
9/20/2021	03:46:02	0	greeenland	1.21	5.06	52	1.009	26.44	8.81	82.2	99.2	100.6	12.27	1.435	0.04	80.9	-0.45	-0.45	53	1.2	6.93	-8.2	6.269	1.009	4.85	0
9/20/2021	03:48:02	0	greeenland	1.29	5.33	52	1.009	26.37	8.79	82.3	99.2	100.6	12.27	1.435	0.04	81	-0.44	-0.44	53	1.2	6.92	-8	6.268	1.008	4.85	0
9/20/2021	03:50:02	0	greeenland	1.37	5.57	52	1.009	26.45	8.82	82.2	99.3	100.6	12.28	1.434	0.04	80.9	-0.41	-0.41	53	1.196	6.92	-7.9	6.267	1.008	4.85	0
9/20/2021	03:52:02	0	greeenland	1.28	5.29	51.9	1.008	26.33	8.78	82.2	99.1	100.5	12.25	1.434	0.04	80.9	-0.46	-0.46	53	1.207	6.92	-7.9	6.267	1.008	4.85	0
9/20/2021	03:54:02	0	greeenland	1.37	5.58	52	1.008	26.38	8.79	82.3	99.2	100.5	12.27	1.433	0.04	80.9	-0.45	-0.45	53	1.191	6.92	-7.8	6.267	1.008	4.84	0
9/20/2021	03:56:02	0	greeenland	1.18	4.95	52	1.008	26.46	8.82	82.2	99.2	100.5	12.26	1.433	0.04	80.9	-0.45	-0.45	53	1.204	6.92	-8.1	6.268	1.007	4.85	0
9/20/2021	03:58:02	0	greeenland	1.19	5.01	51.9	1.008	26.44	8.81	82.2	99.1	100.5	12.26	1.433	0.04	80.9	-0.46	-0.46	53	1.194	6.93	-8.1	6.268	1.007	4.85	0
9/20/2021	04:00:02	0	greeenland	1.13	4.8	51.9	1.008	26.43	8.81	82.2	99.1	100.4	12.25	1.433	0.04	80.9	-0.45	-0.45	53	1.192	6.92	-7.7	6.267	1.008	4.85	0
9/20/2021	04:02:02	0	greeenland	0.99	4.35	52	1.007	26.29	8.76	82.3	99.1	100.4	12.25	1.433	0.04	81	-0.48	-0.48	53	1.203	6.92	-7.6	6.266	1.007	4.85	0
9/20/2021	04:04:02	0	greeenland	1.26	5.22	52	1.007	26.38	8.79	82.2	99.1	100.4	12.25	1.433	0.04	80.9	-0.49	-0.49	53	1.198	6.92	-7.7	6.267	1.006	4.85	0
9/20/2021	04:06:02	0	greeenland	1.23	5.13	52	1.007	26.34	8.78	82.3	99.1	100.5	12.26	1.432	0.04	81	-0.46	-0.46	53	1.202	6.92	-7.9	6.262	1.006	4.85	0
9/20/2021	04:08:02	0	greeenland	0.88	3.99	51.9	1.007	26.37	8.79	82.2	99.2	100.5	12.27	1.433	0.04	80.9	-0.51	-0.51	53	1.192	6.92	-7.9	6.262	1.006	4.85	0
9/20/2021	04:10:02	0	greeenland	1.4	5.67	51.9	1.008	26.39	8.8	82.2	99.1	100.4	12.25	1.433	0.04	80.9	-0.41	-0.41	53	1.209	6.92	-7.7	6.265	1.008	4.84	0
9/20/2021	04:12:02	0	greeenland	1.32	5.42	52	1.008	26.42	8.81	82.3	99.1	100.4	12.25	1.433	0.04	81	-0.44	-0.44	53	1.203	6.92	-7.8	6.268	1.007	4.85	0
9/20/2021	04:14:02	0	greeenland	1.15	4.87	52	1.008	26.47	8.82	82.3	99	100.4	12.24	1.433	0.04	81	-0.47	-0.47	53	1.194	6.92	-7.8	6.265	1.008	4.84	0
9/20/2021	04:16:02	0	greeenland	1.1	4.71	51.9	1.008	26.42	8.81	82.2	99	100.3	12.23	1.433	0.04	80.9	-0.45	-0.45	53	1.207	6.92	-7.8	6.262	1.007	4.85	0
9/20/2021	04:18:02	0	greeenland	1.48	5.92	51.9	1.008	26.33	8.78	82.2	99	100.3	12.24	1.433	0.04	80.9	-0.43	-0.43	53	1.2	6.92	-7.9	6.258	1.006	4.85	0
9/20/2021	04:20:02	0	greeenland	1.18	4.95	52.1	1.008	26.4	8.8	82.4	98.9	100.2	12.22	1.433	0.04	81.1	-0.47	-0.47	53	1.191	6.93	-8.2	6.263	1.007	4.84	0
9/20/2021	04:22:02	0	greeenland	1.33	5.46	52	1.008	26.43	8.81	82.3	99	100.3	12.24	1.433	0.04	81	-0.43	-0.43	53	1.208	6.92	-7.7	6.255	1.008	4.85	0
9/20/2021	04:24:02	0	greeenland	1.38	5.63	52	1.008	26.44	8.81	82.3	99	100.3	12.24	1.433	0.04	81	-0.46	-0.46	53	1.207	6.92	-7.7	6.255	1.007	4.84	0
9/20/2021	04:26:02	0	greeenland	0.89	4.01	52	1.008	26.37	8.79	82.3	99	100.3	12.24	1.433	0.04	81	-0.47	-0.47	53	1.191	6.92	-7.8	6.257	1.008	4.85	0
9/20/2021	04:28:02	0	greeenland	1.32	5.41	52	1.008	26.41	8.8	82.3	98.8	100.1	12.22	1.433	0.04	81	-0.46	-0.46	53	1.198	6.93	-8.3	6.256	1.007	4.85	0
