KOR Export File

File Created:26/06/2018 11:25:29

Sonde ID	Sonde20
User ID	Moritz
Site	Deployment Site
Template	Sonde20
Time Zone	(UTC+01:00) Brussels. Copenhagen. Madrid. Paris

Devices List:		
Name	SN	Firmware	Corresponding Data Column(s)
Data Collection Device			1;2;3;4;5
EXO2 Sonde	16M100125	1.0.18	6;7
Optical DO	16L103894	3.0.0	8;9
pH	16L104233	3.0.0	10;11
fDOM	16L101038	3.0.0	12;13
Total Algae BGA-PC	16L103551	3.0.0	14;15;16;17
Conductivity/Temp	16L102032	3.0.5	18;19;20;21;22;23
Wiper	16L103865	3.0.0	

1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	
Date (MM/DD/YYYY)	Time (HH:MM:SS)	Time (Fract. Sec)	Site Name	Fault Code	Battery V	Cable Pwr V	ODO % sat	ODO mg/L	pH	pH mV	fDOM RFU	fDOM QSU	Chlorophyll RFU	Chlorophyll µg/L	BGA-PC RFU	BGA-PC µg/L	Temp °C	Cond µS/cm	SpCond µS/cm	Sal psu	nLF Cond µS/cm	TDS mg/L	
01/20/2018	08:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	94.900000	12.450000	8.300000	-93.000000	0.290000	0.870000	0.340000	1.380000	-0.170000	-0.170000	3.942000	80.300000	134.300000	0.060000	136.100000	87.000000	
01/20/2018	09:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	94.800000	12.450000	8.300000	-92.900000	0.290000	0.880000	0.330000	1.300000	-0.190000	-0.190000	3.924000	82.300000	137.800000	0.060000	139.600000	90.000000	
01/20/2018	09:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	94.700000	12.440000	8.300000	-92.900000	0.300000	0.900000	0.320000	1.280000	-0.180000	-0.180000	3.891000	82.600000	138.300000	0.070000	140.100000	90.000000	
01/20/2018	09:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	94.700000	12.440000	8.300000	-92.800000	0.270000	0.820000	0.330000	1.300000	-0.150000	-0.150000	3.905000	81.700000	136.800000	0.060000	138.600000	89.000000	
01/20/2018	09:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	94.800000	12.450000	8.300000	-92.900000	0.300000	0.900000	0.240000	0.970000	-0.170000	-0.170000	3.905000	79.900000	133.800000	0.060000	135.600000	87.000000	
01/20/2018	10:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	94.800000	12.440000	8.310000	-93.100000	0.300000	0.900000	0.210000	0.840000	-0.210000	-0.210000	3.954000	86.300000	144.300000	0.070000	146.100000	94.000000	
01/20/2018	10:15:00	0.000	Deployment Site	00000000	5.800000	11.600000	94.900000	12.450000	8.300000	-92.900000	0.310000	0.920000	0.260000	1.040000	-0.190000	-0.190000	3.939000	80.700000	135.000000	0.060000	136.800000	88.000000	
01/20/2018	10:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	94.800000	12.440000	8.300000	-92.900000	0.310000	0.920000	0.260000	1.050000	-0.160000	-0.160000	3.942000	86.600000	144.800000	0.070000	146.700000	94.000000	
01/20/2018	10:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	94.900000	12.470000	8.300000	-93.000000	0.310000	0.940000	0.130000	0.510000	-0.180000	-0.180000	3.900000	83.000000	139.000000	0.070000	140.800000	90.000000	
01/20/2018	11:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	94.800000	12.450000	8.300000	-92.900000	0.300000	0.900000	0.090000	0.370000	-0.170000	-0.170000	3.932000	82.200000	137.500000	0.060000	139.300000	89.000000	
01/20/2018	11:15:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.100000	12.460000	8.310000	-93.000000	0.320000	0.960000	0.210000	0.840000	-0.200000	-0.200000	3.992000	82.100000	137.100000	0.060000	138.900000	89.000000	
01/20/2018	11:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.200000	12.450000	8.310000	-93.400000	0.300000	0.910000	0.100000	0.400000	-0.200000	-0.200000	4.074000	84.700000	141.200000	0.070000	143.000000	92.000000	
01/20/2018	11:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.200000	12.430000	8.310000	-93.300000	0.290000	0.870000	0.080000	0.340000	-0.180000	-0.180000	4.132000	84.000000	139.700000	0.070000	141.600000	91.000000	
01/20/2018	12:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.100000	12.430000	8.310000	-93.200000	0.280000	0.850000	0.110000	0.440000	-0.210000	-0.210000	4.077000	82.300000	137.100000	0.060000	139.000000	89.000000	
01/20/2018	12:15:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.200000	12.430000	8.310000	-93.100000	0.300000	0.890000	0.170000	0.680000	-0.180000	-0.180000	4.121000	81.600000	135.700000	0.060000	137.500000	88.000000	
01/20/2018	12:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.100000	12.420000	8.310000	-93.100000	0.300000	0.910000	0.170000	0.690000	-0.210000	-0.210000	4.137000	79.200000	131.700000	0.060000	133.500000	86.000000	
01/20/2018	12:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.100000	12.410000	8.310000	-93.100000	0.290000	0.880000	0.200000	0.820000	-0.170000	-0.170000	4.169000	82.800000	137.500000	0.060000	139.300000	89.000000	
01/20/2018	13:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.200000	12.410000	8.310000	-93.200000	0.310000	0.940000	0.180000	0.710000	-0.190000	-0.190000	4.176000	82.800000	137.400000	0.060000	139.300000	89.000000	
01/20/2018	13:15:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.100000	12.410000	8.310000	-93.100000	0.290000	0.880000	0.130000	0.530000	-0.190000	-0.190000	4.167000	82.000000	136.200000	0.060000	138.000000	89.000000	
01/20/2018	13:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.100000	12.400000	8.300000	-93.000000	0.290000	0.860000	0.130000	0.520000	-0.200000	-0.200000	4.183000	82.900000	137.600000	0.060000	139.500000	89.000000	
01/20/2018	13:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.100000	12.400000	8.310000	-93.200000	0.290000	0.860000	0.140000	0.570000	-0.190000	-0.190000	4.204000	79.300000	131.600000	0.060000	133.300000	86.000000	
01/20/2018	14:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	94.900000	12.370000	8.310000	-93.200000	0.290000	0.880000	0.220000	0.890000	-0.200000	-0.200000	4.220000	83.100000	137.700000	0.060000	139.600000	90.000000	
01/20/2018	14:15:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.000000	12.380000	8.310000	-93.400000	0.290000	0.860000	0.230000	0.930000	-0.170000	-0.170000	4.220000	80.900000	134.200000	0.060000	136.000000	87.000000	
01/20/2018	14:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.100000	12.390000	8.300000	-92.900000	0.280000	0.830000	0.170000	0.680000	-0.210000	-0.210000	4.221000	86.700000	143.700000	0.070000	145.700000	93.000000	
01/20/2018	14:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.000000	12.380000	8.310000	-93.200000	0.300000	0.890000	0.210000	0.850000	-0.190000	-0.190000	4.228000	79.200000	131.200000	0.060000	133.000000	85.000000	
01/20/2018	15:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.100000	12.380000	8.310000	-93.200000	0.290000	0.870000	0.140000	0.560000	-0.210000	-0.210000	4.227000	82.700000	137.000000	0.060000	138.900000	89.000000	
01/20/2018	15:15:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.100000	12.390000	8.310000	-93.200000	0.270000	0.820000	0.150000	0.620000	-0.190000	-0.190000	4.208000	79.500000	131.900000	0.060000	133.600000	86.000000	
01/20/2018	15:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.000000	12.380000	8.300000	-93.000000	0.290000	0.870000	0.260000	1.050000	-0.190000	-0.190000	4.194000	83.800000	139.100000	0.070000	140.900000	90.000000	
01/20/2018	15:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	94.900000	12.370000	8.310000	-93.200000	0.280000	0.850000	0.120000	0.470000	-0.190000	-0.190000	4.193000	82.400000	136.700000	0.060000	138.500000	89.000000	
01/20/2018	16:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.100000	12.400000	8.310000	-93.300000	0.320000	0.970000	0.230000	0.910000	-0.190000	-0.190000	4.187000	83.100000	137.900000	0.060000	139.700000	90.000000	
01/20/2018	16:15:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.300000	12.440000	8.310000	-93.300000	0.290000	0.860000	0.260000	1.050000	-0.170000	-0.170000	4.144000	86.000000	143.000000	0.070000	144.900000	93.000000	
01/20/2018	16:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.400000	12.450000	8.310000	-93.300000	0.300000	0.900000	0.220000	0.870000	-0.180000	-0.180000	4.143000	77.900000	129.500000	0.060000	131.300000	84.000000	
01/20/2018	16:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.300000	12.440000	8.310000	-93.200000	0.280000	0.830000	0.270000	1.080000	-0.160000	-0.160000	4.152000	83.300000	138.300000	0.070000	140.200000	90.000000	
01/20/2018	17:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.400000	12.450000	8.310000	-93.400000	0.280000	0.830000	0.310000	1.250000	-0.180000	-0.180000	4.152000	82.900000	137.800000	0.060000	139.600000	90.000000	
01/20/2018	17:15:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.300000	12.440000	8.310000	-93.300000	0.300000	0.890000	0.280000	1.140000	-0.170000	-0.170000	4.152000	82.600000	137.300000	0.060000	139.100000	89.000000	
01/20/2018	17:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.300000	12.430000	8.310000	-93.400000	0.280000	0.850000	0.240000	0.940000	-0.190000	-0.190000	4.155000	82.900000	137.700000	0.060000	139.600000	90.000000	
01/20/2018	17:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.600000	12.480000	8.320000	-93.700000	0.300000	0.900000	0.350000	1.380000	-0.190000	-0.190000	4.141000	82.600000	137.300000	0.060000	139.100000	89.000000	
01/20/2018	18:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.600000	12.470000	8.320000	-94.000000	0.290000	0.880000	0.230000	0.900000	-0.190000	-0.190000	4.145000	81.600000	135.600000	0.060000	137.400000	88.000000	
01/20/2018	18:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.600000	12.480000	8.320000	-93.700000	0.280000	0.840000	0.280000	1.140000	-0.170000	-0.170000	4.136000	82.500000	137.200000	0.060000	139.000000	89.000000	
01/20/2018	18:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.500000	12.480000	8.320000	-93.700000	0.300000	0.890000	0.220000	0.890000	-0.150000	-0.150000	4.121000	83.500000	138.900000	0.070000	140.700000	90.000000	
01/20/2018	18:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.600000	12.500000	8.320000	-93.600000	0.290000	0.860000	0.330000	1.310000	-0.180000	-0.180000	4.108000	86.900000	144.500000	0.070000	146.500000	94.000000	
01/20/2018	19:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.700000	12.500000	8.320000	-93.700000	0.300000	0.890000	0.310000	1.230000	-0.170000	-0.170000	4.106000	82.600000	137.400000	0.060000	139.300000	89.000000	
01/20/2018	19:15:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.600000	12.500000	8.310000	-93.500000	0.290000	0.880000	0.310000	1.230000	-0.180000	-0.180000	4.087000	82.000000	136.600000	0.060000	138.400000	89.000000	
01/20/2018	19:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.500000	12.490000	8.310000	-93.500000	0.290000	0.880000	0.320000	1.280000	-0.160000	-0.160000	4.095000	82.500000	137.400000	0.060000	139.200000	89.000000	
01/20/2018	19:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.600000	12.500000	8.310000	-93.600000	0.310000	0.920000	0.310000	1.240000	-0.160000	-0.160000	4.094000	87.300000	145.300000	0.070000	147.300000	94.000000	
01/20/2018	20:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.500000	12.480000	8.310000	-93.600000	0.310000	0.920000	0.310000	1.240000	-0.170000	-0.170000	4.098000	82.400000	137.100000	0.060000	138.900000	89.000000	
01/20/2018	20:15:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.600000	12.490000	8.310000	-93.500000	0.290000	0.880000	0.320000	1.300000	-0.180000	-0.180000	4.102000	81.300000	135.400000	0.060000	137.200000	88.000000	
01/20/2018	20:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.600000	12.490000	8.310000	-93.300000	0.290000	0.860000	0.300000	1.220000	-0.170000	-0.170000	4.097000	82.600000	137.500000	0.060000	139.300000	89.000000	
01/20/2018	20:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.500000	12.490000	8.310000	-93.300000	0.290000	0.860000	0.330000	1.320000	-0.190000	-0.190000	4.101000	82.300000	137.000000	0.060000	138.900000	89.000000	
01/20/2018	21:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.500000	12.490000	8.310000	-93.300000	0.270000	0.800000	0.300000	1.190000	-0.180000	-0.180000	4.102000	82.400000	137.100000	0.060000	138.900000	89.000000	
01/20/2018	21:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.500000	12.480000	8.310000	-93.200000	0.300000	0.910000	0.310000	1.230000	-0.190000	-0.190000	4.106000	82.100000	136.600000	0.060000	138.400000	89.000000	
01/20/2018	21:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.500000	12.470000	8.310000	-93.200000	0.280000	0.830000	0.340000	1.370000	-0.170000	-0.170000	4.110000	79.400000	132.100000	0.060000	133.900000	86.000000	
01/20/2018	21:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.500000	12.480000	8.310000	-93.100000	0.290000	0.880000	0.330000	1.320000	-0.170000	-0.170000	4.111000	78.600000	130.700000	0.060000	132.500000	85.000000	
01/20/2018	22:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.500000	12.480000	8.310000	-93.100000	0.290000	0.880000	0.360000	1.430000	-0.170000	-0.170000	4.119000	82.400000	137.100000	0.060000	139.000000	89.000000	
01/20/2018	22:15:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.400000	12.470000	8.300000	-92.800000	0.280000	0.830000	0.310000	1.250000	-0.170000	-0.170000	4.128000	79.900000	132.900000	0.060000	134.600000	86.000000	
01/20/2018	22:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.500000	12.470000	8.300000	-92.800000	0.300000	0.890000	0.310000	1.230000	-0.170000	-0.170000	4.139000	82.400000	136.900000	0.060000	138.800000	89.000000	
01/20/2018	22:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.500000	12.460000	8.290000	-92.500000	0.300000	0.910000	0.320000	1.280000	-0.190000	-0.190000	4.144000	79.700000	132.400000	0.060000	134.200000	86.000000	
01/20/2018	23:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.400000	12.460000	8.300000	-92.600000	0.300000	0.910000	0.300000	1.190000	-0.160000	-0.160000	4.147000	82.100000	136.400000	0.060000	138.200000	89.000000	
01/20/2018	23:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.400000	12.450000	8.300000	-92.600000	0.280000	0.840000	0.250000	1.000000	-0.180000	-0.180000	4.157000	81.900000	136.100000	0.060000	138.000000	88.000000	
01/20/2018	23:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.400000	12.440000	8.300000	-92.600000	0.290000	0.870000	0.290000	1.160000	-0.170000	-0.170000	4.158000	83.500000	138.700000	0.070000	140.500000	90.000000	
01/20/2018	23:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.400000	12.450000	8.300000	-92.600000	0.290000	0.880000	0.270000	1.100000	-0.210000	-0.210000	4.164000	82.300000	136.700000	0.060000	138.500000	89.000000	
01/21/2018	00:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.400000	12.440000	8.290000	-92.300000	0.290000	0.880000	0.230000	0.940000	-0.180000	-0.180000	4.168000	85.500000	141.900000	0.070000	143.800000	92.000000	
01/21/2018	00:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.300000	12.440000	8.290000	-92.400000	0.300000	0.900000	0.280000	1.120000	-0.190000	-0.190000	4.173000	83.000000	137.700000	0.060000	139.600000	90.000000	
01/21/2018	00:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.300000	12.430000	8.290000	-92.200000	0.290000	0.870000	0.320000	1.280000	-0.180000	-0.180000	4.179000	79.800000	132.400000	0.060000	134.200000	86.000000	
01/21/2018	00:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.400000	12.440000	8.290000	-92.200000	0.290000	0.870000	0.320000	1.260000	-0.180000	-0.180000	4.179000	81.000000	134.500000	0.060000	136.300000	87.000000	
01/21/2018	01:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.400000	12.440000	8.290000	-92.200000	0.280000	0.830000	0.320000	1.290000	-0.170000	-0.170000	4.196000	81.900000	135.900000	0.060000	137.700000	88.000000	
01/21/2018	01:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.400000	12.440000	8.290000	-92.200000	0.290000	0.860000	0.310000	1.220000	-0.170000	-0.170000	4.199000	81.000000	134.400000	0.060000	136.200000	87.000000	
01/21/2018	01:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.400000	12.440000	8.290000	-92.200000	0.290000	0.860000	0.280000	1.140000	-0.180000	-0.180000	4.194000	82.200000	136.400000	0.060000	138.200000	89.000000	
01/21/2018	01:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.400000	12.430000	8.290000	-92.100000	0.290000	0.860000	0.330000	1.310000	-0.190000	-0.190000	4.201000	82.100000	136.100000	0.060000	138.000000	88.000000	
01/21/2018	02:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.300000	12.430000	8.290000	-92.100000	0.270000	0.820000	0.290000	1.150000	-0.190000	-0.190000	4.202000	82.500000	136.900000	0.060000	138.700000	89.000000	
01/21/2018	02:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.400000	12.430000	8.290000	-92.100000	0.290000	0.860000	0.340000	1.350000	-0.190000	-0.190000	4.203000	83.100000	137.900000	0.060000	139.700000	90.000000	
01/21/2018	02:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.300000	12.430000	8.280000	-92.000000	0.280000	0.840000	0.290000	1.140000	-0.140000	-0.140000	4.201000	84.800000	140.700000	0.070000	142.600000	91.000000	
01/21/2018	02:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.300000	12.420000	8.290000	-92.100000	0.280000	0.850000	0.300000	1.210000	-0.190000	-0.190000	4.204000	77.400000	128.400000	0.060000	130.100000	83.000000	
01/21/2018	03:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.200000	12.410000	8.280000	-92.000000	0.300000	0.900000	0.250000	1.010000	-0.190000	-0.190000	4.208000	82.400000	136.600000	0.060000	138.500000	89.000000	
01/21/2018	03:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.300000	12.420000	8.280000	-91.900000	0.270000	0.800000	0.150000	0.620000	-0.180000	-0.180000	4.211000	81.200000	134.700000	0.060000	136.500000	88.000000	
01/21/2018	03:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.300000	12.420000	8.280000	-92.000000	0.280000	0.850000	0.260000	1.060000	-0.180000	-0.180000	4.211000	81.200000	134.700000	0.060000	136.500000	88.000000	
01/21/2018	03:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.300000	12.420000	8.280000	-91.700000	0.280000	0.830000	0.220000	0.880000	-0.180000	-0.180000	4.220000	82.600000	136.900000	0.060000	138.700000	89.000000	
01/21/2018	04:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.300000	12.410000	8.280000	-91.700000	0.280000	0.830000	0.200000	0.790000	-0.200000	-0.200000	4.232000	83.700000	138.700000	0.070000	140.500000	90.000000	
01/21/2018	04:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.300000	12.420000	8.280000	-91.800000	0.290000	0.880000	0.290000	1.150000	-0.180000	-0.180000	4.222000	82.100000	136.100000	0.060000	138.000000	88.000000	
01/21/2018	04:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.200000	12.400000	8.280000	-91.700000	0.280000	0.840000	0.160000	0.640000	-0.190000	-0.190000	4.223000	83.000000	137.600000	0.060000	139.500000	89.000000	
01/21/2018	04:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.100000	12.390000	8.270000	-91.400000	0.290000	0.870000	0.160000	0.650000	-0.200000	-0.200000	4.228000	80.000000	132.600000	0.060000	134.400000	86.000000	
01/21/2018	05:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.100000	12.390000	8.270000	-91.500000	0.290000	0.870000	0.130000	0.520000	-0.180000	-0.180000	4.233000	82.400000	136.600000	0.060000	138.400000	89.000000	
01/21/2018	05:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.100000	12.390000	8.270000	-91.400000	0.280000	0.840000	0.160000	0.630000	-0.180000	-0.180000	4.229000	81.300000	134.800000	0.060000	136.600000	88.000000	
01/21/2018	05:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.100000	12.380000	8.280000	-91.600000	0.280000	0.840000	0.340000	1.380000	-0.170000	-0.170000	4.226000	80.200000	132.900000	0.060000	134.700000	86.000000	
01/21/2018	05:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.100000	12.390000	8.280000	-91.700000	0.280000	0.840000	0.260000	1.030000	-0.170000	-0.170000	4.229000	81.600000	135.200000	0.060000	137.100000	88.000000	
01/21/2018	06:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.200000	12.400000	8.280000	-91.600000	0.300000	0.910000	0.260000	1.040000	-0.190000	-0.190000	4.230000	82.500000	136.800000	0.060000	138.600000	89.000000	
01/21/2018	06:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.200000	12.400000	8.280000	-91.700000	0.300000	0.900000	0.280000	1.120000	-0.170000	-0.170000	4.228000	84.000000	139.300000	0.070000	141.200000	91.000000	
01/21/2018	06:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.100000	12.390000	8.270000	-91.300000	0.280000	0.830000	0.190000	0.750000	-0.200000	-0.200000	4.231000	82.800000	137.300000	0.060000	139.100000	89.000000	
01/21/2018	06:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.200000	12.400000	8.270000	-91.500000	0.290000	0.860000	0.310000	1.230000	-0.190000	-0.190000	4.232000	82.400000	136.600000	0.060000	138.500000	89.000000	
01/21/2018	07:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.200000	12.390000	8.280000	-91.600000	0.300000	0.890000	0.230000	0.910000	-0.170000	-0.170000	4.231000	82.100000	136.100000	0.060000	138.000000	88.000000	
01/21/2018	07:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.100000	12.390000	8.270000	-91.500000	0.290000	0.880000	0.230000	0.920000	-0.190000	-0.190000	4.228000	84.500000	140.100000	0.070000	142.000000	91.000000	
01/21/2018	07:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.100000	12.390000	8.270000	-91.200000	0.280000	0.840000	0.310000	1.220000	-0.160000	-0.160000	4.221000	80.900000	134.100000	0.060000	135.900000	87.000000	
01/21/2018	07:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.200000	12.400000	8.270000	-91.200000	0.290000	0.860000	0.210000	0.840000	-0.170000	-0.170000	4.215000	81.800000	135.600000	0.060000	137.400000	88.000000	
01/21/2018	08:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.200000	12.400000	8.270000	-91.400000	0.290000	0.880000	0.320000	1.270000	-0.160000	-0.160000	4.212000	82.200000	136.300000	0.060000	138.100000	89.000000	
01/21/2018	08:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.100000	12.390000	8.280000	-91.600000	0.280000	0.840000	0.350000	1.410000	-0.180000	-0.180000	4.222000	82.400000	136.600000	0.060000	138.500000	89.000000	
01/21/2018	08:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.300000	12.410000	8.280000	-91.700000	0.290000	0.860000	0.390000	1.550000	-0.170000	-0.170000	4.228000	78.300000	129.800000	0.060000	131.600000	84.000000	
01/21/2018	08:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.100000	12.390000	8.280000	-91.500000	0.280000	0.840000	0.160000	0.650000	-0.190000	-0.190000	4.211000	78.600000	130.400000	0.060000	132.100000	85.000000	
01/21/2018	09:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.000000	12.390000	8.270000	-91.300000	0.280000	0.840000	0.280000	1.100000	-0.180000	-0.180000	4.172000	81.700000	135.700000	0.060000	137.600000	88.000000	
01/21/2018	09:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	94.900000	12.380000	8.270000	-91.200000	0.300000	0.900000	0.140000	0.570000	-0.200000	-0.200000	4.182000	80.500000	133.700000	0.060000	135.500000	87.000000	
01/21/2018	09:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.000000	12.380000	8.270000	-91.400000	0.280000	0.830000	0.200000	0.800000	-0.180000	-0.180000	4.197000	85.800000	142.400000	0.070000	144.300000	93.000000	
01/21/2018	09:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.000000	12.380000	8.270000	-91.200000	0.290000	0.860000	0.250000	1.000000	-0.190000	-0.190000	4.208000	81.700000	135.500000	0.060000	137.300000	88.000000	
01/21/2018	10:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.000000	12.370000	8.270000	-91.400000	0.300000	0.890000	0.180000	0.730000	-0.180000	-0.180000	4.221000	83.600000	138.700000	0.070000	140.500000	90.000000	
01/21/2018	10:15:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.200000	12.400000	8.270000	-91.300000	0.300000	0.900000	0.160000	0.630000	-0.190000	-0.190000	4.226000	80.000000	132.700000	0.060000	134.500000	86.000000	
01/21/2018	10:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.200000	12.390000	8.280000	-91.800000	0.300000	0.890000	0.160000	0.650000	-0.210000	-0.210000	4.249000	79.400000	131.500000	0.060000	133.200000	85.000000	
01/21/2018	10:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.300000	12.400000	8.280000	-91.900000	0.280000	0.830000	0.330000	1.330000	-0.190000	-0.190000	4.271000	80.500000	133.300000	0.060000	135.200000	87.000000	
01/21/2018	11:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.200000	12.390000	8.280000	-91.800000	0.270000	0.820000	0.140000	0.550000	-0.220000	-0.220000	4.279000	82.400000	136.300000	0.060000	138.200000	89.000000	
01/21/2018	11:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.200000	12.380000	8.280000	-91.900000	0.290000	0.870000	0.260000	1.040000	-0.180000	-0.180000	4.281000	83.200000	137.600000	0.060000	139.500000	89.000000	
01/21/2018	11:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	95.100000	12.370000	8.280000	-91.700000	0.280000	0.830000	0.140000	0.580000	-0.190000	-0.190000	4.289000	83.400000	138.000000	0.060000	139.900000	90.000000	
01/21/2018	11:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.100000	12.380000	8.270000	-91.500000	0.280000	0.830000	0.100000	0.380000	-0.210000	-0.210000	4.277000	81.600000	135.000000	0.060000	136.900000	88.000000	
01/21/2018	12:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	95.200000	12.390000	8.280000	-91.500000	0.300000	0.890000	0.190000	0.770000	-0.200000	-0.200000	4.271000	83.800000	138.700000	0.070000	140.600000	90.000000	
