Date_time	dsr_cor	wspd_ms
2023-07-06T19:00:00Z	449.9176	5.5385
2023-07-06T20:00:00Z	328.9599	6.094
2023-07-06T21:00:00Z	191.3735	6.0867
2023-07-06T22:00:00Z	105.6763	5.7477
2023-07-06T23:00:00Z	40.158	5.3212
2023-07-07T00:00:00Z	7.1527	4.9503
2023-07-07T01:00:00Z	5.8835	2.8422
2023-07-07T02:00:00Z	0.3558	4.0698
2023-07-07T03:00:00Z	0	4.8973
2023-07-07T04:00:00Z	0	4.2295
2023-07-07T05:00:00Z	7.1078	3.8075
2023-07-07T06:00:00Z	17.1836	4.6118
2023-07-07T07:00:00Z	64.2041	5.0353
2023-07-07T08:00:00Z	145.2133	4.4548
2023-07-07T09:00:00Z	251.5968	3.6867
2023-07-07T10:00:00Z	378.1831	3.0072
2023-07-07T11:00:00Z	509.7436	3.8033
2023-07-07T12:00:00Z	616.6508	2.4145
2023-07-07T13:00:00Z	696.5376	3.6227
2023-07-07T14:00:00Z	730.2496	3.8447
2023-07-07T15:00:00Z	735.6636	4.2268
2023-07-07T16:00:00Z	716.1957	4.752
2023-07-07T17:00:00Z	656.3989	5.1407
2023-07-07T18:00:00Z	588.0294	5.1225
2023-07-07T19:00:00Z	499.2968	5.9938
2023-07-07T20:00:00Z	375.7882	5.4218
2023-07-07T21:00:00Z	233.7682	3.0768
2023-07-07T22:00:00Z	131.1531	1.4807
2023-07-07T23:00:00Z	61.1082	1.242
2023-07-08T00:00:00Z	16.54	2.0945
2023-07-08T01:00:00Z	1.5614	2.9122
2023-07-08T02:00:00Z	1.6335	2.2363
2023-07-08T03:00:00Z	0	1.6462
2023-07-08T04:00:00Z	0	1.3418
2023-07-08T05:00:00Z	6.1097	1.5958
2023-07-08T06:00:00Z	35.8938	0.8695
2023-07-08T07:00:00Z	100.5859	1.6015
2023-07-08T08:00:00Z	190.2007	3.4343
2023-07-08T09:00:00Z	299.683	2.5833
2023-07-08T10:00:00Z	428.0998	3.5973
2023-07-08T11:00:00Z	563.476	3.7735
2023-07-08T12:00:00Z	680.2532	3.5655
2023-07-08T13:00:00Z	760.0022	3.2377
2023-07-08T14:00:00Z	815.7635	3.1787
2023-07-08T15:00:00Z	832.8411	3.4577
2023-07-08T16:00:00Z	809.5171	4.0385
2023-07-08T17:00:00Z	758.8613	4.8595
2023-07-08T18:00:00Z	670.3887	5.0878
2023-07-08T19:00:00Z	557.447	4.2495
2023-07-08T20:00:00Z	421.4841	4.0982
2023-07-08T21:00:00Z	305.5116	4.4623
2023-07-08T22:00:00Z	210.8159	4.865
2023-07-08T23:00:00Z	95.6338	4.8712
2023-07-09T00:00:00Z	12.276	4.9592
2023-07-09T01:00:00Z	0.9794	4.9432
2023-07-09T02:00:00Z	0	4.2677
2023-07-09T03:00:00Z	0	4.4583
2023-07-09T04:00:00Z	1.2522	4.0345
2023-07-09T05:00:00Z	3.863	4.5422
2023-07-09T06:00:00Z	18.0119	2.9487
2023-07-09T07:00:00Z	92.5204	2.6452
2023-07-09T08:00:00Z	148.213	2.312
2023-07-09T09:00:00Z	204.3081	1.9192
2023-07-09T10:00:00Z	261.8857	3.3633
2023-07-09T11:00:00Z	411.708	4.2468
2023-07-09T12:00:00Z	446.5274	3.614
2023-07-09T13:00:00Z	684.8275	5.1992
2023-07-09T14:00:00Z	715.0847	5.1838
2023-07-09T15:00:00Z	756.4331	5.8402
2023-07-09T16:00:00Z	517.6687	4.8867
2023-07-09T17:00:00Z	633.3447	4.256
2023-07-09T18:00:00Z	528.062	4.8655
2023-07-09T19:00:00Z	515.1754	4.293
2023-07-09T20:00:00Z	350.5493	5.1875
2023-07-09T21:00:00Z	194.5969	6.2652
2023-07-09T22:00:00Z	49.2258	5.8627
2023-07-09T23:00:00Z	27.9107	5.497
2023-07-10T00:00:00Z	6.2777	5.7185
2023-07-10T01:00:00Z	0	5.6547
2023-07-10T02:00:00Z	0	5.448
2023-07-10T03:00:00Z	0	4.6878
2023-07-10T04:00:00Z	1.6038	4.7217
2023-07-10T05:00:00Z	3.5658	4.1107
2023-07-10T06:00:00Z	9.7261	4.7688
2023-07-10T07:00:00Z	102.5175	4.9092
2023-07-10T08:00:00Z	174.0702	4.6713
2023-07-10T09:00:00Z	246.8706	6.0767
2023-07-10T10:00:00Z	416.5512	3.0313
2023-07-10T11:00:00Z	544.4282	6
2023-07-10T12:00:00Z	651.4419	6.763
2023-07-10T13:00:00Z	733.0522	5.299
2023-07-10T14:00:00Z	789.508	6.9152
2023-07-10T15:00:00Z	810.2538	7.3992
2023-07-10T16:00:00Z	791.5124	6.7675
2023-07-10T17:00:00Z	739.0697	6.832
2023-07-10T18:00:00Z	656.2661	6.5857
2023-07-10T19:00:00Z	549.5178	8.7028
2023-07-10T20:00:00Z	419.9142	6.3003
2023-07-10T21:00:00Z	285.5604	6.3927
2023-07-10T22:00:00Z	211.9982	6.5443
2023-07-10T23:00:00Z	65.8104	6.9937
2023-07-11T00:00:00Z	4.5461	6.839
2023-07-11T01:00:00Z	2.7935	6.4875
2023-07-11T02:00:00Z	0	6.613
2023-07-11T03:00:00Z	0	6.5713
2023-07-11T04:00:00Z	0	5.332
2023-07-11T05:00:00Z	1.0432	4.5313
2023-07-11T06:00:00Z	21.5668	4.6528
2023-07-11T07:00:00Z	87.4191	5.4237
2023-07-11T08:00:00Z	209.3134	6.4622
2023-07-11T09:00:00Z	327.0666	6.7993
2023-07-11T10:00:00Z	390.7695	6.2277
2023-07-11T11:00:00Z	541.5612	3.727
2023-07-11T12:00:00Z	662.7657	5.433
2023-07-11T13:00:00Z	718.1223	6.2733
2023-07-11T14:00:00Z	742.2444	7.1367
2023-07-11T15:00:00Z	839.3658	7.5018
2023-07-11T16:00:00Z	706.9598	7.745
2023-07-11T17:00:00Z	706.1435	6.4982
2023-07-11T18:00:00Z	655.5535	6.3065
2023-07-11T19:00:00Z	278.6522	6.7102
2023-07-11T20:00:00Z	208.5568	6.539
2023-07-11T21:00:00Z	237.5583	6.2928
2023-07-11T22:00:00Z	76.9009	5.893
2023-07-11T23:00:00Z	33.6115	6.3868
2023-07-12T00:00:00Z	7.2032	6.2067
2023-07-12T01:00:00Z	0.7077	5.8928
2023-07-12T02:00:00Z	0	6.3772
2023-07-12T03:00:00Z	0	5.6872
2023-07-12T04:00:00Z	0	5.363
2023-07-12T05:00:00Z	4.7365	5.5413
2023-07-12T06:00:00Z	12.3474	5.6483
2023-07-12T07:00:00Z	66.4327	4.3503
2023-07-12T08:00:00Z	142.2237	2.2323
2023-07-12T09:00:00Z	283.2005	3.4522
2023-07-12T10:00:00Z	414.6978	2.594
2023-07-12T11:00:00Z	538.0422	5.3818
2023-07-12T12:00:00Z	656.1355	5.039
2023-07-12T13:00:00Z	740.1431	5.6263
2023-07-12T14:00:00Z	801.067	6.0515
2023-07-12T15:00:00Z	824.3221	6.8258
2023-07-12T16:00:00Z	812.3358	6.8333
2023-07-12T17:00:00Z	741.1675	6.9768
2023-07-12T18:00:00Z	651.3029	6.9832
2023-07-12T19:00:00Z	546.6167	6.9112
2023-07-12T20:00:00Z	414.551	6.4373
2023-07-12T21:00:00Z	288.3424	4.969
2023-07-12T22:00:00Z	189.9429	5.1627
2023-07-12T23:00:00Z	54.2956	5.6598
2023-07-13T00:00:00Z	0.3408	4.7177
2023-07-13T01:00:00Z	0	4.9118
2023-07-13T02:00:00Z	0	5.7357
2023-07-13T03:00:00Z	0	6.5293
2023-07-13T04:00:00Z	0.7162	4.7072
2023-07-13T05:00:00Z	1.4462	2.2175
2023-07-13T06:00:00Z	22.6303	0.8658
2023-07-13T07:00:00Z	123.2885	0.4727
2023-07-13T08:00:00Z	196.7199	0.7818
2023-07-13T09:00:00Z	239.9935	0.8067
2023-07-13T10:00:00Z	356.8656	1.0462
2023-07-13T11:00:00Z	513.5414	1.0438
2023-07-13T12:00:00Z	546.6684	1.3897
2023-07-13T13:00:00Z	684.2555	1.4083
2023-07-13T14:00:00Z	661.3631	2.1207
2023-07-13T15:00:00Z	817.1508	1.7073
2023-07-13T16:00:00Z	568.79	2.9047
2023-07-13T17:00:00Z	556.4426	3.3425
2023-07-13T18:00:00Z	454.1665	3.8985
2023-07-13T19:00:00Z	272.5663	3.6372
2023-07-13T20:00:00Z	361.7716	4.2823
2023-07-13T21:00:00Z	82.2044	3.4743
2023-07-13T22:00:00Z	24.1496	2.6337
2023-07-13T23:00:00Z	4.223	2.342
2023-07-14T00:00:00Z	0	2.0465
2023-07-14T01:00:00Z	0	1.5427
2023-07-14T02:00:00Z	0	2.161
2023-07-14T03:00:00Z	0	2.4362
2023-07-14T04:00:00Z	0.3618	1.7377
2023-07-14T05:00:00Z	0.3631	2.7815
2023-07-14T06:00:00Z	0.5536	3.1675
2023-07-14T07:00:00Z	13.5983	2.3133
2023-07-14T08:00:00Z	57.2255	1.5863
2023-07-14T09:00:00Z	57.1072	1.3587
2023-07-14T10:00:00Z	132.1665	2.4177
2023-07-14T11:00:00Z	112.6116	1.9715
2023-07-14T12:00:00Z	155.1639	2.1153
2023-07-14T13:00:00Z	279.27	1.4345
2023-07-14T14:00:00Z	295.7518	2.122
2023-07-14T15:00:00Z	370.7814	2.0185
2023-07-14T16:00:00Z	415.2163	2.2508
2023-07-14T17:00:00Z	413.4579	1.6882
2023-07-14T18:00:00Z	380.7358	2.235
2023-07-14T19:00:00Z	338.8502	2.3342
2023-07-14T20:00:00Z	246.914	1.9782
2023-07-14T21:00:00Z	190.6906	2.1772
2023-07-14T22:00:00Z	74.1357	2.5498
2023-07-14T23:00:00Z	72.2963	3.1745
2023-07-15T00:00:00Z	7.0594	5.3418
2023-07-15T01:00:00Z	0	5.5505
2023-07-15T02:00:00Z	0	4.5072
2023-07-15T03:00:00Z	0	3.9713
2023-07-15T04:00:00Z	0	3.9953
2023-07-15T05:00:00Z	1.667	4.2132
2023-07-15T06:00:00Z	9.3572	4.143
2023-07-15T07:00:00Z	76.4645	3.7413
2023-07-15T08:00:00Z	141.0826	4.3602
2023-07-15T09:00:00Z	230.6135	5.0438
2023-07-15T10:00:00Z	357.8939	4.2292
2023-07-15T11:00:00Z	409.8916	4.2197
2023-07-15T12:00:00Z	514.3808	5.0042
2023-07-15T13:00:00Z	540.154	4.3238
2023-07-15T14:00:00Z	539.1465	4.584
2023-07-15T15:00:00Z	825.2386	5.067
2023-07-15T16:00:00Z	424.1544	4.7892
2023-07-15T17:00:00Z	346.7326	4.7155
2023-07-15T18:00:00Z	301.1588	4.581
2023-07-15T19:00:00Z	284.2681	4.8978
2023-07-15T20:00:00Z	182.8089	4.1737
2023-07-15T21:00:00Z	98.2771	4.0078
2023-07-15T22:00:00Z	53.8271	3.9132
2023-07-15T23:00:00Z	6.1557	2.7157
2023-07-16T00:00:00Z	0.3359	2.1698
2023-07-16T01:00:00Z	0	4.0443
2023-07-16T02:00:00Z	0	2.4488
2023-07-16T03:00:00Z	0	2.1222
2023-07-16T04:00:00Z	0.3111	2.699
2023-07-16T05:00:00Z	0	1.8623
2023-07-16T06:00:00Z	5.1587	2.515
2023-07-16T07:00:00Z	17.5375	2.6885
2023-07-16T08:00:00Z	34.852	3.3037
2023-07-16T09:00:00Z	83.0191	3.5888
2023-07-16T10:00:00Z	147.3162	4.0527
2023-07-16T11:00:00Z	144.5843	3.8983
2023-07-16T12:00:00Z	195.8382	3.318
2023-07-16T13:00:00Z	192.9926	3.1488
2023-07-16T14:00:00Z	200.1199	3.3595
2023-07-16T15:00:00Z	149.6955	4.0183
2023-07-16T16:00:00Z	149.0879	4.0552
